"","count_(Intercept)","count_chlor","count_depth","count_DO","count_habitat","count_month","count_salinity2","count_sediment","count_turb","count_w_temp","zero_(Intercept)","zero_chlor","zero_depth","zero_DO","zero_habitat","zero_month","zero_salinity2","zero_sediment","zero_turb","zero_w_temp","df","logLik","AICc","delta","weight"
"189811",13.5967184873752,NA,0.205602240451936,NA,NA,"+",-0.0983826313272574,"+",NA,-0.250182908683294,-2.7923101804111,NA,-0.180286515184344,NA,NA,"+",1.23633550197914,"+",NA,0.116206687441241,17,-1415.83865315034,2868.64818008709,14.1892098110452,0.000118736335324898
"58996",8.1872057148484,-0.00776021174066979,0.202820649931298,NA,NA,"+",0.0314772608095524,"+",NA,NA,-0.610200512678632,0.0367955255759387,-0.156123464448396,NA,NA,"+",1.17793304363964,"+",NA,NA,17,-1415.85552850328,2868.68193079297,14.22296051693,0.00011674942977734
"247780",11.4104002543622,0.00130825834656998,0.233389810588135,NA,NA,NA,-0.0490981297944909,"+",0.00715373859212478,-0.171973901175277,-4.06317658432646,0.0244986664377531,-0.127661812487001,NA,NA,NA,1.28908165547589,"+",0.0121708984332055,0.136734416862649,19,-1413.62185870191,2868.96920759991,14.5102373238619,0.000101128461927844
"225208",10.0674343076865,0.0131242042418351,0.261494406094714,0.147592062358156,NA,"+",0.074200128728656,NA,0.00512026666619748,-0.168299879589704,1.08160176956636,0.0224196079034647,-0.150169991203091,-0.380143440867347,NA,"+",1.27676811569325,NA,0.00925580360401267,0.042484511844349,17,-1416.00220345961,2868.97528070562,14.5163104295775,0.000100821845771455
"255475",13.3471405216174,NA,0.231164112417878,NA,NA,"+",-0.0892782643279295,"+",0.00548194711113045,-0.25216448150973,-3.97841671572282,NA,-0.146870535256716,NA,NA,"+",1.29951280103442,"+",0.012439717052375,0.143261754923445,19,-1413.62572846343,2868.97694712294,14.517976846897,0.000100737875123861
"121582",9.38172598894526,0.0195332130419107,NA,0.0459006397715186,"+",NA,0.219053013719759,"+",0.0107053825661933,NA,4.63102154446809,0.0735556213777345,NA,-0.629778394933222,"+",NA,1.30694608624833,"+",0.0138070999178117,NA,21,-1411.20227821197,2868.97881384968,14.5198435736306,0.000100643893947686
"51814",7.57336496590675,-0.0327256998724767,NA,0.18662292094196,NA,NA,-0.0794559180621278,"+",NA,NA,2.23040436094088,0.0426136805255559,NA,-0.451270587864771,NA,NA,1.13820745894187,"+",NA,NA,15,-1418.37037418162,2869.04844067093,14.5894703948807,9.72004239835565e-05
"215974",10.1303483343957,-0.0234081635821498,NA,0.235798302585559,NA,NA,-0.0163834666363357,NA,-0.00343259283141247,-0.136071258837715,-0.768017998076976,0.0373564514610645,NA,-0.374646949633276,NA,NA,1.23979961379732,NA,0.011644097672865,0.0942081577627353,13,-1420.68420571992,2869.10174477317,14.6427744971274,9.46440509279861e-05
"64639",9.10214361324451,NA,0.127876632694277,-0.00974289770395413,"+","+",0.116893242986906,"+",NA,NA,7.50028707557347,NA,-0.25401257265216,-0.793866307992239,"+","+",1.29764459573807,"+",NA,NA,21,-1411.33421546758,2869.24268836091,14.7837180848624,8.82039042968118e-05
"226234",11.0763756833428,0.0184981730231902,NA,NA,"+","+",0.298039593978436,NA,0.00529903436486279,-0.0803998666595136,-4.7249523067908,0.0760558634959459,NA,NA,"+","+",1.34484720778994,NA,0.0190529862245931,0.18949897908681,17,-1416.16568570195,2869.3022451903,14.8432749142598,8.5616054123806e-05
"187759",11.1221717558756,NA,0.130125359831797,-0.0197593944131296,"+",NA,0.0479023284448489,"+",NA,-0.101177083645188,4.62816371671709,NA,-0.257504603693429,-0.752151183031244,"+",NA,1.33996569425852,"+",NA,0.113236597157646,21,-1411.39645924266,2869.36717591107,14.9082056350262,8.28811333787937e-05
"128251",8.9931838057514,NA,0.124105013557599,NA,"+","+",0.191107281034757,"+",0.0105200367268743,NA,0.512663266872122,NA,-0.281318623141304,NA,"+","+",1.37999613683194,"+",0.0157980199716979,NA,21,-1411.45350899827,2869.48127542229,15.0223051462476,7.82851318305372e-05
"92854",6.89365847770456,-0.0188313437884104,NA,0.269805862217831,NA,"+",0.0485822845573753,NA,-0.0031189449924647,NA,1.61731907905447,0.0373092230382009,NA,-0.409668973332306,NA,"+",1.20743231663318,NA,0.0109534345403372,NA,13,-1420.89778182754,2869.52889698841,15.0699267123705,7.64431184571542e-05
"53353",9.75693472101658,NA,NA,NA,"+",NA,0.164513336114409,"+",NA,NA,-0.233815606343961,NA,NA,NA,"+",NA,1.17054571901418,"+",NA,NA,15,-1418.68369684707,2869.67508600184,15.2161157257965,7.1054870887916e-05
"253423",10.8475526395728,NA,0.153098534712679,0.0439627518905685,"+",NA,0.0884338900763006,"+",0.0119607565988996,-0.118509772531359,3.07231783582645,NA,-0.239864130663058,-0.622641134798309,"+",NA,1.41205665342926,"+",0.0113998605868797,0.122264858974637,23,-1409.08093515792,2869.68187031584,15.2229000397938,7.08142499530699e-05
"53866",9.73562334220811,0.00607157537243117,NA,NA,"+",NA,0.16856842477308,"+",NA,NA,-0.408135814215274,0.072089847633122,NA,NA,"+",NA,1.18541237792541,"+",NA,NA,17,-1416.36852689509,2869.70792757659,15.2489573005473,6.98976214381518e-05
"246241",11.7793326124223,NA,NA,NA,NA,NA,-0.152788409135726,"+",-0.00364864819133897,-0.134947163770038,-5.52561449516373,NA,NA,NA,NA,NA,1.278906324954,"+",0.0147554098186912,0.18919554783611,15,-1418.73153079334,2869.77075389437,15.3117836183287,6.77360450690854e-05
"24625",8.68245933100842,NA,NA,NA,NA,"+",0.0662021364712645,NA,NA,NA,-0.857783101634752,NA,NA,NA,NA,"+",1.1262189728434,NA,NA,NA,7,-1427.64150010125,2869.80151872102,15.3425484449722,6.67020740994487e-05
"221617",13.0409288788118,NA,NA,NA,NA,"+",-0.0279746152800115,NA,-0.0083598194015406,-0.185736130679913,-4.87047151641034,NA,NA,NA,NA,"+",1.24597481815223,NA,0.0156221694740892,0.160401829502476,11,-1423.28859555784,2869.82247413454,15.3635038584944,6.60068379274241e-05
"228286",9.81261494378865,0.0225364084459716,NA,0.0973036982273128,"+","+",0.276398665979482,NA,0.00642038925418608,-0.0629106231533606,2.98205480906777,0.0740130168332133,NA,-0.66361412300567,"+","+",1.33573561688685,NA,0.0137932071395951,0.0956842601706767,19,-1414.06991040747,2869.86531101102,15.406340734979,6.46081073300007e-05
"124660",7.85963248807881,-0.00354891420921957,0.231696198527509,NA,NA,"+",0.0410773909064066,"+",0.0051792137569803,NA,-1.05717191693503,0.0258451095057832,-0.133500780513236,NA,NA,"+",1.23027878223548,"+",0.0116900153196565,NA,19,-1414.19750438824,2870.12049897256,15.6615286965152,5.68687466724661e-05
"250345",11.3547689900357,NA,NA,NA,"+",NA,0.173329637230811,"+",0.00934886081036891,-0.0746795842362356,-5.49218288605504,NA,NA,NA,"+",NA,1.36274541217364,"+",0.0175386677085995,0.231635466806894,19,-1414.22499383954,2870.17547787515,15.7165075991043,5.53267474886748e-05
"130303",8.46621977662673,NA,0.144112494996432,0.0456074709717152,"+","+",0.164329426998722,"+",0.0110574820690995,NA,6.11487889061655,NA,-0.243028571585161,-0.66314591816226,"+","+",1.36186849567948,"+",0.0107006845873655,NA,23,-1409.33171101788,2870.18342203575,15.7244517597055,5.51074210842894e-05
"185707",11.1141865121849,NA,0.116031656267529,NA,"+",NA,0.0570016095816415,"+",NA,-0.103925998759058,-2.67930992202007,NA,-0.284376468571891,NA,"+",NA,1.35336766395088,"+",NA,0.164617563170831,19,-1414.32380673365,2870.37310366338,15.9141333873308,5.01211751861723e-05
