cond((Int)),disp((Int)),cond(chlor2),cond(depth2),cond(DO2),cond(habitat),cond(month),cond(salinity2),cond(sediment),cond(turb2),cond(w_temp2),cond(year),df,logLik,AICc,delta,weight
7.62127122960339,+,,,0.304311967166586,+,,0.565501809552414,,-0.263879697180876,0.0133405922228664,+,12,-1385.51267574313,2796.50402447204,21.8138013576136,1.55574740843834e-06
7.82837776210437,+,,0.379068257187754,,+,,0.235591079368706,,,-0.00693971339866594,,8,-1389.92124507031,2796.51225758248,21.8220344680503,1.54935625212496e-06
6.95683199785351,+,0.120261674112092,,0.458399976245648,,+,,,,,,6,-1392.0742678669,2796.535632508,21.8454093935666,1.53135361612282e-06
7.6568842782039,+,0.165867490718386,,0.305920795546999,+,+,0.549454786061494,,-0.250826140936804,-0.0438613104725309,+,14,-1383.27498793388,2796.55954524574,21.8693221313119,1.51315320961987e-06
7.22262791926492,+,,,0.325717995225505,+,,,,-0.271237250491854,,+,10,-1387.76358215982,2796.5600281694,21.8698050549751,1.51278788498214e-06
7.22114755588603,+,,0.366838861178705,0.343407400624601,+,,,,,,+,10,-1387.77527258249,2796.58340901475,21.8931859003214,1.49520572686163e-06
7.37445152419404,+,,0.558547661720168,,,+,,+,,,,8,-1389.99666186973,2796.66309118132,21.9728680668914,1.43680618610601e-06
7.89042298636981,+,0.203355017897679,,,+,,,+,-0.291455013081912,-0.179434058593892,,11,-1386.71060898097,2796.66650098081,21.9762778663862,1.43435866258617e-06
7.50607839260139,+,,,0.31773395917223,+,+,0.177383407874492,,,,,8,-1390.00694685185,2796.68366114555,21.9934380311252,1.42210439361004e-06
7.63555249977646,+,,0.410435131415566,,+,,,,-0.30371344651398,-0.00108943237352248,+,11,-1386.72252663639,2796.69033629165,22.0001131772201,1.41736592820108e-06
7.36088337092966,+,0.114734603378425,,0.423626207447424,+,,,,,,,7,-1391.09677105572,2796.71206062996,22.0218375155323,1.4020535729834e-06
7.48623600013468,+,,0.533326702186197,,,+,,+,,-0.11101936083835,+,12,-1385.6197619186,2796.71819682299,22.0279737085616,1.39775852947596e-06
7.60941691093691,+,-0.0119954727362875,0.578451338501103,,,+,0.781660150914442,,,,+,10,-1387.8471835626,2796.72723097496,22.0370078605315,1.39145898645825e-06
7.80365394035076,+,0.21543873371178,,,+,,,,-0.323785784814075,-0.156342586168941,,8,-1390.03199907288,2796.73376558762,22.0435424731936,1.38692008273467e-06
7.84571663558713,+,,0.453172938425406,,+,,,+,,,+,12,-1385.62835109257,2796.73537517093,22.0451520564989,1.38580435005562e-06
7.50665045523759,+,,0.446080864139991,,+,+,,,-0.312405661518037,,,8,-1390.04800155119,2796.76577054425,22.0755474298198,1.36490256149242e-06
7.01972803944562,+,,,0.445921291747288,,+,,,,,,5,-1393.25833030424,2796.79188996628,22.1016668518546,1.34719321961828e-06
7.1966048572296,+,0.0601824347059031,0.448989799332573,,,,0.209978206084745,,,-0.0212900203519041,,7,-1391.14227292915,2796.80306437681,22.1128412623852,1.33968716303393e-06
7.22055083766499,+,0.111658883033055,0.341425591924096,0.36748738453159,+,,,,,,+,11,-1386.77971093577,2796.80470489041,22.1144817759764,1.33858872609628e-06
7.84621937936431,+,,,,+,,0.251355214188538,+,-0.229789686706074,-0.0216964210242882,,11,-1386.78030350312,2796.80589002512,22.1156669106872,1.33779575708187e-06
8.34593561231235,+,0.0150891558608076,0.51815892138746,,+,+,0.878622858186396,,,,+,12,-1385.66574565412,2796.81016429402,22.1199411795919,1.33493976059045e-06
7.20612477876313,+,0.0540097213669593,0.448665586755581,,,+,0.221740684718575,,,,,7,-1391.1579183111,2796.83435514072,22.1441320262875,1.31889035687606e-06
7.01001653121484,+,0.113028021382453,,0.433261743837203,,,,,,-0.0315637426366976,,6,-1392.22635685344,2796.83981048107,22.1495873666427,1.31529776091799e-06
7.04384023322875,+,,,0.434039239437074,,,,,,-0.0148509136770745,,5,-1393.29507150741,2796.86537237263,22.1751492581984,1.29859398397078e-06
7.92696728874629,+,0.0797191712795634,0.507172632423091,,+,+,,+,,-0.2132022789496,,12,-1385.7022027287,2796.88307844317,22.1928553287448,1.28714822523422e-06
7.31238561959991,+,,,0.416885735379309,+,,,,,,,6,-1392.27880426087,2796.94470529593,22.2544821814981,1.24809160254378e-06
7.92603520899101,+,0.177035478145909,,,+,+,,+,-0.302407830627254,-0.237778570604539,,12,-1385.76133466826,2797.0013423223,22.3111192078718,1.21324325949023e-06
6.99262833228598,+,,0.393282713574207,0.378168545255747,,+,,,,0.0485456798138085,+,10,-1387.99381728034,2797.02049841044,22.3302752960153,1.20167823564853e-06
7.87323143741141,+,0.102720275988239,0.485558528673436,,+,,,+,,-0.151356637177425,,11,-1386.89216180569,2797.02960663024,22.3393835158104,1.19621810336005e-06
7.05007682121198,+,,,0.408659413733887,,,0.483420060283644,,,,+,8,-1390.18194688222,2797.0336612063,22.3434380918757,1.19379548122083e-06
7.79205758388133,+,,,,+,+,0.234271330970148,,-0.274578308590201,,,8,-1390.19053704115,2797.05084152415,22.3606184097239,1.18358450804505e-06
7.2534415399039,+,,0.458046129005655,,,+,0.20489508406859,,,-0.0365498114847073,,7,-1391.27232269988,2797.06316391827,22.3729408038403,1.17631462923119e-06
7.20787626998104,+,,,,,,0.22967139588519,+,-0.254592887526639,-0.0333217281326717,,9,-1389.12438750712,2797.08989650956,22.3996733951358,1.16069627243715e-06
6.95893487650689,+,0.11661116817406,,0.432710176255193,,,0.453824507699798,,,,+,9,-1389.12565213002,2797.09242575537,22.4022026409452,1.15922935708846e-06
7.82723326859243,+,0.0733183442132191,0.457018248512453,0.277785039752114,+,+,0.757032614833212,,,-0.038822637388788,+,14,-1383.5462342848,2797.10203794759,22.4118148331595,1.15367135622971e-06
7.31023896877858,+,0.157597513587495,,,,+,,+,-0.319804890542417,-0.240447207083799,,10,-1388.04709470592,2797.1270532616,22.4368301471695,1.13933149657775e-06
8.15359943769722,+,,,,+,,0.563782094757909,+,-0.253129534265187,,+,13,-1384.70201929861,2797.13737193055,22.4471488161225,1.13346844204258e-06
8.13370128373519,+,,,,+,,0.600285472441884,,-0.289359586627499,,+,10,-1388.05728124234,2797.14742633445,22.4572032200176,1.12778456624959e-06
7.21210639983432,+,0.18572430681376,,,,,,+,-0.306807203504957,-0.177049838663985,,9,-1389.15708001323,2797.1552815218,22.4650584073679,1.12336377394114e-06
7.06461399153325,+,,,0.353348012533356,,+,0.504338833277357,,-0.283710526191772,-0.00568186221043313,+,11,-1386.95771802293,2797.16071906473,22.4704959503051,1.12031375259793e-06
7.39655657894722,+,0.0483364486493507,0.509761541282648,,,+,,+,,,+,12,-1385.86096032598,2797.20059363775,22.5103705233191,1.09819892371476e-06
8.16674837407701,+,0.166499231203903,,,+,,0.573706053431464,,-0.284956352626767,-0.0431521577976273,+,12,-1385.87051594564,2797.21970487705,22.5294817626245,1.0877549313758e-06
7.08943662607526,+,0.136689651379445,,0.491675668584796,+,+,,+,,0.0134778633490389,+,15,-1382.46630811241,2797.24030853251,22.5500854180787,1.07660659020403e-06
7.17741341769993,+,,,0.395987521168593,+,+,,+,-0.198825406896599,-0.0112630872127668,+,15,-1382.46963463348,2797.24696157466,22.5567384602318,1.0730311858166e-06
8.19510260855992,+,0.146857544786093,,,+,+,0.599441082444695,,-0.279201054971662,,+,12,-1385.90355015848,2797.28577330274,22.595550188315,1.05240883297275e-06
7.777436018241,+,,,,+,,0.228129644675207,,-0.266384743462854,-0.0098872616538766,,8,-1390.322665226,2797.31509789385,22.6248747794225,1.03709067770772e-06
8.30493043134962,+,0.0320017755951694,0.512025019153856,,+,,0.847027719334142,,,-0.0259057127173397,+,12,-1385.93029070271,2797.3392543912,22.6490312767683,1.02463978247571e-06
6.87784087970986,+,0.111796927862718,0.370358901350179,0.412794598323642,,+,,,,0.0415973248335322,+,11,-1387.06747450349,2797.38023202585,22.6900089114242,1.00385973141656e-06
7.36529393899074,+,0.0664678346780376,0.505578962119345,,,,,+,,-0.039722355668534,+,12,-1385.95967005569,2797.39801309716,22.7077899827327,9.94974436722781e-07
7.29261141272125,+,,,,,+,0.194766048763267,+,-0.283982247139971,-0.113002721625974,,10,-1388.19875651516,2797.43037688008,22.7401537656529,9.79003437374972e-07
7.0921389085896,+,0.163319054753707,,,,+,0.17571855992528,,-0.31301705121387,-0.0836769803712973,,8,-1390.39580025223,2797.46136794632,22.7711448318905,9.63950187457713e-07
7.44715488098614,+,0.125548939537592,,0.3750204913747,+,+,0.213629955462521,,,0.0965594127300591,,10,-1388.24066066194,2797.51418517364,22.8239620592099,9.38826796435553e-07
7.8690553936782,+,,,,+,+,0.218804689394609,+,-0.257663992369252,-0.0941340305663247,,12,-1386.02031685564,2797.51930669706,22.8290835826319,9.36425760274744e-07
7.52385654999279,+,0.0079593256687051,0.568031523449983,,,,0.729532792952993,,,-0.0163915594331221,+,10,-1388.2607492396,2797.55436232896,22.8641392145305,9.20155271520004e-07
7.13160512422771,+,,,,,+,0.223428942988484,,-0.304578874824694,,,6,-1392.59224459072,2797.57158595563,22.8813628411967,9.1226508923614e-07
8.17656475630453,+,0.152843733236145,,,+,,0.529284517825049,+,-0.25718642127899,-0.066765808636982,+,15,-1382.6321841531,2797.57206061389,22.8818374994594,9.12048607844662e-07
8.20824167548993,+,0.122348221272386,,,+,+,0.581184966106926,+,-0.245956223951377,,+,15,-1382.66850327327,2797.64469885424,22.954475739813,8.79518119975382e-07
7.30562767615089,+,0.120237854625471,,,,,0.412569278336859,+,-0.261782363052465,,+,12,-1386.10505112669,2797.68877523916,22.9985521247359,8.60347153013577e-07
7.99987915844259,+,,,,+,,0.292251020657857,+,,,,9,-1389.44830171199,2797.73772491931,23.0475018048774,8.39545886227554e-07
7.86780330583207,+,0.0842244354585377,0.366826491568175,,+,,0.227469023555574,,,-0.0179512410340511,,9,-1389.45177419781,2797.74466989096,23.0544467765262,8.3663563087326e-07
7.84721198459311,+,0.145602543208489,,,+,,,+,-0.247152002660823,,+,13,-1385.02147616877,2797.77628567088,23.0860625564474,8.23514171418563e-07
7.79876464984212,+,0.163253653312324,,,+,,,,-0.281861732550827,,+,10,-1388.37462229739,2797.78210844455,23.0918853301228,8.21120089839093e-07
7.8682138267812,+,0.0810857849438525,0.365628958905662,,+,+,0.237305798601938,,,,,9,-1389.472873805,2797.78686910532,23.0966459908909,8.1916787711766e-07
8.27092685698456,+,0.138421159154142,,,+,+,0.624452602309625,+,-0.2801347856423,-0.176286866297402,+,16,-1381.58190392447,2797.7918271726,23.1016040581749,8.17139647455368e-07
7.08831652112504,+,0.195511731443578,,,,,,,-0.344858074569382,-0.154227290807437,,6,-1392.7189986434,2797.82509406099,23.1348709465597,8.03660216195563e-07
7.83156899963282,+,0.196742827385069,,,+,+,,,-0.335700145973249,-0.194984629762453,,9,-1389.5189460988,2797.87901369293,23.1887905785025,7.82283140456334e-07
7.65143924475456,+,0.123685203365437,,0.370086593147071,+,,0.533707995068115,,,,+,11,-1387.31749668521,2797.8802763893,23.1900532748664,7.81789403294252e-07
7.10484129787168,+,,,,,,0.211575704602651,,-0.297485277708898,-0.0187799144384012,,6,-1392.75172745466,2797.89055168352,23.2003285690876,7.77783145407192e-07
7.66053192611619,+,,0.429659601138052,,+,+,,,-0.333728783499126,-0.0763454791704686,+,12,-1386.20973512514,2797.89814323607,23.2079201216425,7.74836450629894e-07
7.22573862979551,+,0.135763458398248,,,,,0.42660799051453,,-0.301005293186886,,+,9,-1389.5286839566,2797.89848940852,23.2082662940948,7.74702348718709e-07
6.83549171550695,+,0.127071623414383,,0.43568682790175,,,,,,,+,8,-1390.6207777406,2797.91132292307,23.2210998086384,7.69747186826905e-07
7.42081606657484,+,,,0.361852075657149,+,+,0.218151139358008,,,0.101266518718526,,9,-1389.55963142976,2797.96038435485,23.2701612404253,7.51094455065579e-07
7.66350594724212,+,-0.0152591241791789,0.603418285592693,,,+,0.823800300696761,,,-0.115831148964353,+,11,-1387.35959444273,2797.96447190433,23.2742487899,7.49560954791315e-07
7.86468871385232,+,0.073821015230726,0.438381618129971,,+,,,+,,,+,13,-1385.11700397573,2797.96734128479,23.2771181703579,7.48486338068847e-07
7.78840730284206,+,,0.506567814076387,,+,,,+,,,,9,-1389.59181563934,2798.02475277401,23.3345296595808,7.2730593443448e-07
7.22394644682892,+,0.130411170470981,,,,,,+,-0.260841680248644,,+,11,-1387.39305455916,2798.03139213718,23.3411690227522,7.24895513445474e-07
8.38573589308957,+,0.0130561265248195,0.553441090554373,,+,+,0.918839710660532,,,-0.117487078880046,+,13,-1385.16577140337,2798.06487614007,23.3746530256435,7.12860339277963e-07
8.20486969463476,+,,,,+,+,0.621208008731747,+,-0.257462987448941,,+,14,-1384.03654826278,2798.08266590355,23.3924427891175,7.06547647808193e-07
7.68070680937449,+,,,0.342465118499122,+,,0.561464482946536,,,,+,10,-1388.5491853577,2798.13123456517,23.44101145074,6.89596270473665e-07
8.04161490666465,+,0.100507819743954,,,+,,0.292326262502179,+,,,,10,-1388.54964571205,2798.13215527386,23.4419321594346,6.89278884893194e-07
7.38105637995099,+,,,,,,0.445492826017105,+,-0.27527537346991,,+,11,-1387.47208150205,2798.18944602298,23.4992229085465,6.69814348492523e-07
7.22220585396713,+,0.177390279080125,,0.349382359579324,+,+,,,-0.236012759887203,-0.00582853082045768,+,13,-1385.23169471335,2798.19672276003,23.5064996456049,6.67381745083909e-07
7.34292586984416,+,0.0572706956405173,0.55607779060337,,,+,,+,,,,9,-1389.74079922626,2798.32271994785,23.6324968334243,6.26634615110037e-07
7.32859331894019,+,0.129478545535218,,0.43042037405935,+,+,,,,,,8,-1390.82886817824,2798.32750379834,23.6372806839072,6.25137543112903e-07
6.9256148702238,+,,,0.411132157849845,,,,,,,+,7,-1391.91158969775,2798.34169791401,23.6514747995807,6.20716612170993e-07
7.445745542148,+,0.0554296893677652,0.527056898436443,,,+,,+,,-0.117311660153811,+,13,-1385.35644648144,2798.44622629621,23.7560031817798,5.89108540269048e-07
7.12789990259657,+,0.145351617297716,,,,,,,-0.300347761405577,,+,8,-1390.89809861588,2798.46596467362,23.7757415591868,5.8332311261563e-07
7.8571178852772,+,,0.461645240340719,,+,+,,+,,,+,13,-1385.36641495825,2798.46616324983,23.7759401354001,5.83265198443361e-07
6.91001755766678,+,,,0.371104588481492,,+,,,-0.270397927183598,0.0281251909648609,+,10,-1388.74130297175,2798.51546979326,23.8252466788304,5.69061604934767e-07
7.4067378400495,+,0.124429468893772,,0.396999357322843,+,,,,,-0.0427961259069278,,8,-1390.92590848211,2798.52158440608,23.8313612916554,5.67324466076865e-07
7.12998528656869,+,,,0.460709279933628,+,+,,+,,0.0388077781990952,+,14,-1384.26211063507,2798.53379064813,23.8435675337037,5.63872560613586e-07
8.18208307211683,+,,,,+,+,0.637056772970015,,-0.298442442732072,,+,11,-1387.65028044189,2798.54584390264,23.8556207882102,5.60484530324753e-07
7.83988089132565,+,,0.382984827186304,,+,+,0.226796688010241,,,-0.0229129311314366,,9,-1389.8762089692,2798.59353943374,23.9033163193071,5.47276345469394e-07
7.67892795921579,+,,,0.284553980864915,+,+,0.58627962112045,,-0.276005065474952,-0.0178653885922471,+,13,-1385.44674472639,2798.62682278611,23.9365996716806,5.38244113931622e-07
8.22871652175681,+,0.157902344877233,,,+,+,0.631017233091695,,-0.304638915684518,-0.111119848841974,+,13,-1385.4488862983,2798.63110592992,23.9408828154956,5.37092658859852e-07
7.15631430687176,+,0.174226335611848,,,,+,,,-0.359845379884457,-0.198260104993922,,7,-1392.06402043139,2798.64655938131,23.9563362668778,5.32958682830833e-07
7.23741923492572,+,,0.492542938700157,,,,,,,-0.118865019141343,,5,-1394.18709277512,2798.64941490804,23.9591917936086,5.32198286910093e-07
6.95760978682783,+,0.120309397346902,,0.457771657870258,,+,,,,-0.000941310075162893,,7,-1392.07421568213,2798.66694988277,23.9767267683428,5.27552640235832e-07
7.21837838405441,+,,0.36512356779935,0.345842408223492,+,,,,,0.0229362697736179,+,11,-1387.74246575941,2798.7302145377,24.039991423268,5.11126096947087e-07
7.22274064417021,+,,,0.326851327872508,+,,,,-0.268204089350688,0.014668462962138,+,11,-1387.74911230279,2798.74350762445,24.0532845100197,5.07740140092735e-07
7.22445414764623,+,,,0.325075315212629,+,+,,,-0.271524542887199,,+,11,-1387.76331101343,2798.77190504573,24.0816819313004,5.00581824450618e-07
7.18008080760832,+,0.124289230306455,0.331225094205905,0.381548472947097,+,+,,,,,+,12,-1386.64783214579,2798.77433727735,24.0841141629244,4.99973428993361e-07
7.21381301735036,+,,0.36547069871905,0.34539419397559,+,+,,,,,+,11,-1387.77024743018,2798.78577787924,24.0955547648082,4.97121594967431e-07
8.25204241996953,+,,,,+,+,0.654864310442143,+,-0.292486890531094,-0.150050264343894,+,15,-1383.24160310963,2798.79089852695,24.1006754125242,4.95850430678035e-07
7.30187039966814,+,,,,,,0.459868764673427,,-0.321459753379827,,+,8,-1391.06937182106,2798.80851108399,24.1182879695598,4.9150300410235e-07
7.3753963960479,+,,,,,+,,+,-0.33528887916985,-0.237585382233768,,9,-1389.98472992633,2798.81058134799,24.1203582335584,4.90994496846529e-07
7.2233707061377,+,0.0557560032237234,0.453020989398545,,,+,0.200961111256721,,,-0.0389997613625243,,8,-1391.08381616839,2798.83739977864,24.1471766642158,4.84454591406384e-07
7.01918392679311,+,,,0.446357260815358,,+,,,,0.000627855996492986,,6,-1393.25830764773,2798.90371206965,24.2134889552235,4.68655313422027e-07
7.85078162304084,+,,0.455301228365901,,+,,,+,,-0.0224085297495359,+,13,-1385.59920191834,2798.93173717002,24.2415140555877,4.62134053768284e-07
7.30326393095928,+,,0.454093097146226,,,,,,,,+,7,-1392.21034479558,2798.93920810968,24.2489849952508,4.6041098618938e-07
7.29574824272847,+,,,0.419399360736978,+,+,,,,,,7,-1392.22247170144,2798.9634619214,24.2732388069735,4.5486134351105e-07
6.89238678427532,+,0.130351821639684,,0.450390689668432,,+,0.427477341216094,,,,+,10,-1388.96777812884,2798.96842010744,24.2781969930115,4.53735096542046e-07
7.33722489785598,+,,,0.401097035643097,+,,,,,-0.0235392305900925,,7,-1392.22792307275,2798.97436466402,24.2841415495873,4.52388471829237e-07
7.78952219451854,+,,,,+,+,0.204269370934652,,-0.289083249429747,-0.0516743321759912,,9,-1390.06812486093,2798.97737121718,24.2871481027551,4.51708917739563e-07
7.26906034562934,+,,,,,,0.278964274850101,+,,,,7,-1392.25125820482,2799.02103492817,24.3308118137366,4.41954143779656e-07
7.22089685883493,+,0.112692922751351,0.341564219110923,0.367360368113824,+,,,,,-0.00425681289826184,+,12,-1386.77859042902,2799.03585384382,24.3456307293941,4.38691604937173e-07
7.29843798221449,+,,,,,,,+,-0.275870286768201,,+,10,-1389.0033136049,2799.03949105957,24.3492679451442,4.37894521940102e-07
7.05428346343185,+,,,0.410318535951503,,,0.484443878411855,,,0.0275487735520034,+,9,-1390.13327814936,2799.10767779405,24.417454679623,4.23216850510427e-07
7.43325877665319,+,,,,,+,0.507993632602571,+,-0.278462163240087,,+,12,-1386.84166842018,2799.16200982615,24.4717867117229,4.11874495593805e-07
7.0368394212155,+,,,0.412093599186284,,+,0.478115727469782,,,,+,9,-1390.17224393396,2799.18560936325,24.4953862488219,4.07043033003256e-07
7.8273160711072,+,0.0782899187097462,0.499260535060668,,+,,,+,,,,10,-1389.08925766755,2799.21137918486,24.5211560704333,4.0183196400389e-07
7.15721336179805,+,,,,,+,0.183485638002493,,-0.324296571259464,-0.0699115537579349,,7,-1392.36732493059,2799.2531683797,24.5629452652711,3.93522955872198e-07
6.95911279172548,+,0.116493576352395,,0.432703548426147,,,0.453869513522777,,,0.000497221738455086,+,10,-1389.12563645817,2799.28413676611,24.5939136516768,3.87476503420456e-07
7.2188765835492,+,,0.50026566039497,,,,,,,,,4,-1395.57149399289,2799.32563638761,24.6354132731785,3.79519280241172e-07
6.75190546763424,+,0.14714866578023,,0.459170743081478,,+,,,,,+,9,-1390.24300744018,2799.32713637569,24.6369132612654,3.79234749753052e-07
7.86074893147923,+,0.164609441236751,,,+,,,+,-0.259944393349734,-0.0782163145422747,+,14,-1384.66757085501,2799.344711088,24.654487973572,3.75916877951668e-07
7.96620644260362,+,,,,+,,0.265825889460326,,,,,6,-1393.48296463205,2799.3530260383,24.6628029238741,3.74357257161521e-07
8.13424635879425,+,,,,+,,0.600428686935577,,-0.28878891395243,0.00319527828512383,+,11,-1388.05662577719,2799.35853457325,24.6683114588163,3.73327595777888e-07
8.15271249091041,+,,,,+,,0.56126737006929,+,-0.256505212995126,-0.0180209783678059,+,14,-1384.68246127155,2799.37449192108,24.6842688066554,3.70360787960804e-07
7.30389664914342,+,0.135786794001692,,,,,0.401198375478369,+,-0.274478701892204,-0.0667867700180558,+,13,-1385.84911694834,2799.43156723002,24.7413441155882,3.59940945841453e-07
7.34964842484752,+,0.104761717212082,,,,+,0.459272300672247,+,-0.263202416802248,,+,13,-1385.86951676136,2799.47236685605,24.7821437416237,3.52672606292368e-07
7.43019445837523,+,0.118630496621881,,,,+,0.514639832603314,+,-0.301266439260847,-0.180412831708175,+,14,-1384.74640923136,2799.5023878407,24.8121647262728,3.47418349984331e-07
7.30519892223896,+,,0.496704533555396,,,+,,,,-0.158660381949512,,6,-1393.58312682785,2799.55335042988,24.8631273154547,3.38677517470339e-07
7.7961755516932,+,0.182986239440463,,,+,,,,-0.311259931507263,,,7,-1392.53308754745,2799.58469361342,24.894470498989,3.3341127466102e-07
7.80651487566657,+,,,,+,,,+,-0.258791133462258,,+,12,-1387.0587403623,2799.59615371039,24.905930595959,3.31506274974351e-07
7.51303581403454,+,,,,,+,0.555808750118969,+,-0.317977357531334,-0.161705563193889,+,13,-1385.93244948663,2799.5982323066,24.9080091921701,3.31161920105478e-07
7.22574142120416,+,0.148039474882113,,,,,,+,-0.274153412392287,-0.0756445162182597,+,12,-1387.06245523484,2799.60358345546,24.913360341036,3.30277056026606e-07
8.01750460627067,+,,,,+,+,0.298615843636878,+,,,,10,-1389.28765631482,2799.6081764794,24.9179533649681,3.29519441084189e-07
7.26905258471112,+,0.134297996809771,,0.394028356804291,+,,,,,,+,10,-1389.31209181765,2799.65704748506,24.966824370631,3.21565048429938e-07
7.80098131110998,+,0.176496399221635,,,+,,,,-0.290288511341049,-0.049734150479297,+,11,-1388.22474481217,2799.69477264321,25.0045495287855,3.1555635020347e-07
7.84538683819483,+,,,,+,+,,+,-0.315600325071633,-0.234430810516718,,11,-1388.24200990005,2799.72930281897,25.0390797045384,3.10155003619193e-07
8.01075798070709,+,0.106323738358283,,,+,,0.264471916129662,,,,,7,-1392.66477017283,2799.84805886418,25.1578357497529,2.922747140645e-07
7.22884980557387,+,0.087312124484644,,,,,0.27860807402883,+,,,,8,-1391.60366541197,2799.87709826581,25.1868751513771,2.88061633016646e-07
7.20080896683707,+,,,,,,,,-0.324223005616984,,+,7,-1392.68534570712,2799.88920993276,25.1989868183323,2.86322451148798e-07
7.58690939942342,+,0.134914377980741,,0.386846739268511,+,+,0.50950052286795,,,,+,12,-1387.20643844859,2799.89154988296,25.2013267685293,2.85987656899473e-07
7.25897689702535,+,0.12563139635435,,,,+,0.452563359078724,,-0.30424194742337,,+,10,-1389.43304894856,2799.89896174688,25.2087386324465,2.84929767545728e-07
7.21692810319119,+,0.14543573800253,,,,,0.422600617250532,,-0.308598336301655,-0.0385087507013347,+,10,-1389.43836389601,2799.90959164178,25.2193685273519,2.83419398126058e-07
7.87295994834628,+,0.0822161248090845,0.369221028669149,,+,+,0.223102321254571,,,-0.0260829574219087,,10,-1389.43982119637,2799.91250624251,25.2222831280792,2.83006671740301e-07
7.99957726526897,+,,,,+,,0.286561061589854,+,,-0.00886731529332611,,10,-1389.44362693061,2799.92011771099,25.2298945965645,2.81931670440885e-07
7.80180423056157,+,,0.514318972564715,,+,+,,+,,,,10,-1389.45958268147,2799.9520292127,25.2618060982713,2.77468936761711e-07
7.89682708504965,+,,0.479632377970814,,+,+,,+,,-0.103023146600958,+,14,-1384.97845616983,2799.96648171766,25.2762586032277,2.75471103288051e-07
7.2072210051929,+,0.0792274480060864,0.488158659629032,,,,,,,-0.124737091863418,,6,-1393.79766411681,2799.98242500781,25.2922018933828,2.73283874910348e-07
7.79703195099172,+,0.165126162885444,,,+,+,,,-0.28129275741173,,+,11,-1388.37119669994,2799.98767641874,25.2974533043152,2.7256725317668e-07
7.86991373181626,+,0.0643178336790161,0.445926319736718,,+,+,,+,,,+,14,-1384.99328558131,2799.99614054062,25.3059174261871,2.71416169398471e-07
7.84873727515055,+,0.14278594023591,,,+,+,,+,-0.247440371529222,,+,14,-1385.01304079545,2800.03565096889,25.345427854465,2.66106900393194e-07
7.87670101939278,+,0.0816907230097407,0.441450305034785,,+,,,+,,-0.0422087966061556,+,14,-1385.01495690335,2800.03948318469,25.3492600702593,2.65597499049685e-07
6.83459578561975,+,0.127907268995072,,0.435672451138433,,,,,,-0.00337174246469296,+,9,-1390.6200551302,2800.08123175572,25.3910086412934,2.60110805651789e-07
7.65088107183189,+,0.124721191237951,,0.37007068883686,+,,0.533367056527807,,,-0.00427350921959506,+,12,-1387.31634339249,2800.11135977077,25.4211366563382,2.56221859616061e-07
7.35496971194802,+,,,,,+,0.501696366926143,,-0.329669312193285,,+,9,-1390.66458822378,2800.17029794289,25.480074828457,2.48781405722603e-07
7.7408592147673,+,,,,+,,,,-0.302307316669107,,+,9,-1390.6669613994,2800.17504429414,25.484821179708,2.48191703764384e-07
7.23501695404725,+,0.125525760401907,,,,+,,+,-0.261429687226083,,+,12,-1387.36685284729,2800.21237868036,25.5221555659341,2.43601636426553e-07
8.20364089119337,+,,,,+,+,0.660463818773288,,-0.32254891544408,-0.0868948717736434,+,12,-1387.37026324209,2800.21919946996,25.5289763555302,2.42772273703893e-07
8.04217097200893,+,0.104924316490835,,,+,,0.274300758297747,+,,-0.0278970848347057,,11,-1388.50314122905,2800.25156547697,25.5613423625382,2.38875108121892e-07
8.04903949273359,+,0.0951449903267111,,,+,+,0.295806420182445,+,,,,11,-1388.50628385,2800.25785071887,25.5676276044442,2.38125592540502e-07
7.68202830508119,+,,,0.344629033081353,+,,0.562215614704051,,,0.0252627180476936,+,11,-1388.50842636691,2800.26213575268,25.5719126382514,2.37615950586501e-07
6.89309039646228,+,,,0.419858168493221,,+,,,,,+,8,-1391.82220729121,2800.31418202428,25.6239589098514,2.31512202225207e-07
7.27133654453728,+,,,,,,,+,-0.306314465350938,-0.15554157367089,,8,-1391.82250844105,2800.31478432396,25.6245612095299,2.31442492859723e-07
7.67734262439491,+,,,0.343231578814814,+,+,0.560296245739201,,,,+,11,-1388.54881843497,2800.3429198888,25.6526967743703,2.28209404737028e-07
7.38397485993846,+,,,,,,0.442645575536403,+,-0.280487017293309,-0.0251618762213588,+,12,-1387.43418217963,2800.34703734503,25.6568142306037,2.27740066904263e-07
7.12044843573747,+,0.156704747945638,,,,,,,-0.308464528749048,-0.0440939599793051,+,9,-1390.78009038451,2800.40130226434,25.7110791499104,2.21643993435716e-07
6.92829347940759,+,,,0.413070457835922,,,,,,0.0266869109215299,+,8,-1391.86598242412,2800.4017322901,25.7115091756668,2.21596342245735e-07
7.27219546170951,+,,,0.369390344317868,+,,,,,,+,9,-1390.79266214008,2800.4264457755,25.736222661068,2.18874981465443e-07
7.35246468585869,+,0.130493892609312,,0.418797918940227,+,+,,,,-0.0164832158311712,,9,-1390.8129868036,2800.46709510253,25.7768719880974,2.14471324134033e-07
7.26829342463191,+,0.0613139630846556,0.445943571248833,,,,,,,,+,8,-1391.93437642518,2800.53852029222,25.8482971777908,2.06947150187515e-07
7.10756134757003,+,0.163886646879675,,,,,,,-0.331073434571049,,,5,-1395.13574314761,2800.54671565301,25.8564925385813,2.06100881959839e-07
