cond((Int)),zi((Int)),disp((Int)),cond(chlor2),cond(depth2),cond(DO2),cond(habitat),cond(month),cond(salinity2),cond(sediment),cond(turb2),cond(w_temp2),cond(year),zi(depth2),zi(salinity2),df,logLik,AICc,delta,weight
7.55877336385194,-1.12256229791159,+,0.16797367990003,1.02634839301243,0.0615426263604764,+,+,0.15985782075257,+,-0.0607640613621794,0.0844809443277738,,,,16,-1387.23318856488,2809.09439645343,84.1903393780703,1.20585023541312e-19
7.78276971964392,-1.12256493279627,+,0.20067300924504,,,+,+,,,,-0.0839476294859615,,,,9,-1395.13907364773,2809.11926879078,84.2152117154205,1.19094694050926e-19
7.79029359963628,-1.12256327509632,+,0.200714288300932,,0.00408793536528928,+,,,,,-0.0869915917247051,,,,9,-1395.14115189014,2809.12342527562,84.2193682002535,1.18847443418539e-19
8.3704244900619,-1.12256540952243,+,0.200518612488952,,,+,,0.602594618557546,,,,+,,,11,-1392.98838607564,2809.22205517015,84.3179980947857,1.13128657763257e-19
7.80250007932417,-1.12256554248596,+,0.241642615075302,,,+,+,0.142745896511857,,-0.264984994332401,,,,,10,-1394.10938905907,2809.2516419679,84.3475848925405,1.11467418388853e-19
7.8516213714995,-1.12256271379423,+,0.236016081535121,,-0.0179002775034341,+,,0.147184037837212,,-0.269161178485981,,,,,10,-1394.1221715661,2809.27720698196,84.3731499065957,1.1005165312175e-19
7.82260542880927,-1.12256120317778,+,0.240696284412859,,,+,,0.13423056387687,,-0.269701789993527,-0.014915608346497,,,,10,-1394.12272131634,2809.27830648244,84.3742494070807,1.0999116882591e-19
7.72167165281328,-1.12256637370875,+,0.210727773690504,,0.0602892874481379,+,+,,,,,,,,9,-1395.23367483417,2809.30847116366,84.4044140882957,1.08344692126236e-19
7.88680419633444,-1.12256380849723,+,,,0.0481643498251066,+,,,+,,,,,,10,-1394.15664933884,2809.34616252744,84.4421054520763,1.06321982064191e-19
7.95940860259371,-1.1225726065627,+,,,,+,+,,+,,,,,,10,-1394.1786725549,2809.39020895956,84.4861518841949,1.04006026087484e-19
7.65738212728074,-1.12257513318465,+,,,-0.0919835033275461,+,,,,-0.208656123790913,-0.0978442874525033,,,,9,-1395.32594353943,2809.49300857418,84.5889514988194,9.87952012568429e-20
7.80859147958355,-1.12256453928609,+,,,-0.0523301277616352,+,+,0.17515428794195,,,,,,,9,-1395.33916402792,2809.51944955116,84.6153924758001,9.74976762912021e-20
7.8351425905288,-1.12256650868472,+,,,-0.0540073527259188,+,,0.178590718886168,,,0.00304115110131229,,,,9,-1395.34560878339,2809.5323390621,84.628281986742,9.68713480425919e-20
7.7542891838518,-1.12256652329607,+,,,,+,+,0.188153567919686,,,0.0413206815096976,,,,9,-1395.35578649324,2809.5526944818,84.6486374064366,9.58904198385204e-20
7.58794723958555,-1.12256502132921,+,,,,+,+,,,-0.195632484242289,-0.0712041889418115,,,,9,-1395.43054393366,2809.70220936265,84.7981522872842,8.89832935390054e-20
6.01020680481318,-1.12257076486903,+,0.120933567465293,1.17814575834289,0.194186133984629,,+,0.0533140784907431,+,-0.0821773267162416,0.0810241416844876,,,,14,-1389.8524826888,2809.71453475559,84.8104776802293,8.84366027846122e-20
7.73620720568538,-1.12256329053992,+,0.242817236268966,,-0.0315979789952746,+,,,,-0.309158615586921,-0.0947993625641314,,,,10,-1394.37461143694,2809.78208672364,84.8780296482746,8.5499451316544e-20
7.85334008080805,-1.12256791052418,+,0.148241422389093,1.09343641475917,-0.000925326439019421,+,+,,+,-0.227309272068391,-0.138283952997219,+,,,18,-1385.22846995651,2809.79352527887,84.8894682035125,8.50118519055167e-20
7.71829955500901,-1.12256749034481,+,0.247633620982391,,,+,+,,,-0.306702183574303,-0.0864932812581102,,,,10,-1394.38566937855,2809.80420260686,84.9001455314942,8.45592115154978e-20
8.08819012308855,-1.12257026190703,+,0.154588492116373,,,+,,0.16754730251578,+,,,,,,11,-1393.29510592894,2809.83549487676,84.9314378013946,8.32464830241284e-20
7.62802090712579,-1.12256812898787,+,,,-0.0380371089623577,+,+,,,-0.204794835535404,,,,,9,-1395.51354805398,2809.86821760329,84.9641605279289,8.18955388553339e-20
7.68140444399887,-1.12256793332119,+,,,,+,,,,-0.180754548326608,,+,,,10,-1394.50662333612,2810.046110522,85.142053446637,7.4925782684713e-20
7.91383348570698,-1.12256302640073,+,0.176697919061222,,,+,,,+,-0.258954384949983,,,,,11,-1393.40188234416,2810.04904770719,85.1449906318258,7.48158279942175e-20
8.22432116011413,-1.12256858432111,+,,,,+,,0.633903402777902,,-0.188795821228515,,+,,,11,-1393.41060655122,2810.06649612131,85.1624390459506,7.41659581407239e-20
7.79156650354042,-1.12256315108636,+,0.246571846969221,,,+,,,,-0.28941018572818,,+,,,11,-1393.42454966983,2810.09438235853,85.1903252831676,7.31390293219131e-20
7.68846587354107,-1.12256572794821,+,0.24887555751294,,0.0278774236598769,+,+,,,-0.303554738001297,,,,,10,-1394.53367155113,2810.10020695202,85.1961498766605,7.2926336627231e-20
7.9235260646093,-1.12256539832941,+,,,,+,,0.138309764907167,+,-0.152295164371745,,,,,11,-1393.47671077413,2810.19870456713,85.2946474917662,6.9421806775666e-20
7.89244421261394,-1.1225662860492,+,0.208780454838874,,,+,+,0.193913255343958,,,0.0327070654046646,,,,10,-1394.59198591259,2810.21683567494,85.3127785995798,6.87953037333044e-20
7.87581002617919,-1.12256612689415,+,0.210492020272532,,0.00711930533184758,+,+,0.173408211309614,,,,,,,10,-1394.60609829745,2810.24506044467,85.3410033693076,6.78312564333247e-20
5.92945244333872,-1.1225655296907,+,,,,,,,,,,,,,4,-1401.04505485786,2810.27275811754,85.3687010421786,6.68983472215018e-20
7.92797405562473,-1.12256755859971,+,0.205639072381093,,0.00526233097461254,+,,0.181477787147256,,,0.00922446384554461,,,,10,-1394.63488239645,2810.30262864267,85.3985715673102,6.59066270754433e-20
8.3044975295081,-1.12257807936498,+,0.236255163205024,,,+,,0.602164280406666,,-0.288335693269189,,+,,,12,-1392.43528553919,2810.34924406416,85.4451869887976,6.43882580654514e-20
7.72343495208336,-1.12256507013878,+,,,-0.0627082821720185,+,+,,,,-0.0987109978673702,,,,9,-1395.81037861962,2810.46187873456,85.5578216591985,6.0862301077392e-20
7.96649334717805,-1.12256436548568,+,0.147312870508053,,,+,,,+,,-0.109047673804911,,,,11,-1393.61351632484,2810.47231566854,85.5682585931804,6.05455204417607e-20
7.80912154305211,-1.12256300312801,+,,,,+,,,+,-0.182127689868296,-0.0987110396075171,,,,11,-1393.63382834078,2810.51293970042,85.6088826250566,5.93281246030139e-20
8.03669770784881,-1.122565193485,+,,,,+,+,0.156844427821727,+,,,,,,11,-1393.65714479473,2810.55957260832,85.6555155329616,5.79608055786442e-20
7.98018957590486,-1.1225677612716,+,,,,+,,0.140997977192388,+,,-0.0244796038317277,,,,11,-1393.66455786343,2810.57439874572,85.6703416703626,5.75327267940409e-20
7.70943730410577,-1.12256450713536,+,,,,+,,,,,-0.0421790382014832,+,,,10,-1394.77894184361,2810.59074753699,85.6866904616281,5.70643484863048e-20
7.99539428382426,-1.12256633083516,+,,,0.00132344873962963,+,,0.15539459780993,+,,,,,,11,-1393.67452998738,2810.59434299362,85.6902859182601,5.696185444702e-20
8.36184819622893,-1.12256482347357,+,,,,+,+,0.657623691092999,,,,+,,,11,-1393.68169667709,2810.60867637305,85.7046192976859,5.65550858439253e-20
7.79738983980135,-1.12256268000592,+,,,-0.0359607288172143,+,,,,,,+,,,10,-1394.79095879567,2810.61478144111,85.7107243657492,5.63827127409515e-20
7.71510557798705,-1.1225674541103,+,,,,+,+,,,,,+,,,10,-1394.79774724257,2810.62835833491,85.7243012595514,5.60012578972292e-20
8.29939483856896,-1.12256797796948,+,,,-0.0150130711635129,+,,0.623423956963073,,,,+,,,11,-1393.7175583444,2810.68039970767,85.7763426323113,5.45628619117307e-20
8.26780887022187,-1.12256991792057,+,,,,+,,0.622603495646382,,,-0.0107170339195574,+,,,11,-1393.71848858613,2810.68226019112,85.7782031157576,5.45121288617042e-20
7.93926346508968,-1.1225658230392,+,0.150366213925418,,0.0807204571615851,+,,,+,,,,,,11,-1393.81127205613,2810.86782713113,85.9637700557701,4.9681853953029e-20
7.98669669619099,-1.12256657389328,+,,,,+,+,,+,,-0.133207609603924,,,,11,-1393.83805314134,2810.92138930155,86.0173322261835,4.83689785709707e-20
7.88646960987372,-1.12256881409577,+,,,,+,+,,+,-0.185994249172807,,,,,11,-1393.85268778747,2810.95065859381,86.0466015184475,4.76662701719076e-20
7.83186230900765,-1.12256658364378,+,,,0.0214834953922169,+,,,+,-0.179853035921693,,,,,11,-1393.86308588033,2810.97145477953,86.0673977041661,4.7173199806695e-20
8.00356368172615,-1.12256633698799,+,,,,+,,,+,,,+,,,12,-1392.75910048474,2810.99687395526,86.0928168798982,4.65774418176392e-20
8.0128191702586,-1.12256611946937,+,0.1349326254688,,,+,+,,+,,,,,,11,-1393.8975212787,2811.04032557628,86.1362685009149,4.55764224948298e-20
7.77093351172516,-1.12256534798771,+,,,-0.0857281074151624,+,,0.14631767413253,,-0.18263084279736,-0.0210241074248647,,,,10,-1395.02542124857,2811.08370634691,86.1796492715503,4.45984964660368e-20
7.76656191548618,-1.12256580685045,+,,,-0.0757572225928303,+,+,0.157184111478561,,-0.178964888278985,,,,,10,-1395.03016647352,2811.0931967968,86.1891397214399,4.43873678905637e-20
5.89274117945583,-1.12256742751052,+,,,,,,,,-0.22463332685163,,,,,5,-1400.43298314359,2811.14119564499,86.2371385696251,4.33347779221361e-20
7.75104180282431,-1.12256315228267,+,0.224547752888513,,0.070194036091119,+,,,,,,+,,,11,-1393.95384491969,2811.15297285824,86.24891578288,4.30803463206887e-20
7.89068213406457,-1.12256673003799,+,,,-0.00293169690060003,+,,,+,,-0.0994278563472375,,,,11,-1393.95648787571,2811.15825877029,86.254201694926,4.29666371902129e-20
7.81752396720412,-1.12256479688033,+,0.208602670098421,,,+,,,,,-0.0533983090542599,+,,,11,-1393.95889953483,2811.16308208854,86.2590250131762,4.28631411562987e-20
7.82343611737053,-1.12256494455082,+,0.208808010361533,,,+,+,,,,,+,,,11,-1393.98723993712,2811.2197628931,86.315705817738,4.16654344017994e-20
7.68306207608108,-1.12256557411657,+,,,,+,+,0.15616648184463,,-0.163640548034784,0.0223049779041238,,,,10,-1395.10528590994,2811.24343566964,86.3393785942785,4.11751733267786e-20
7.77275134881611,-1.12256628940405,+,0.20278486510345,,0.0101775932935384,+,+,,,,-0.079631583015228,,,,10,-1395.13802491369,2811.30891367715,86.40485660179,3.98489669650166e-20
8.25551636412711,-1.12256716507846,+,0.220001780174829,,0.0823182457943073,+,,0.60884213771732,,,,+,,,12,-1392.91990301929,2811.31847902437,86.4144219490072,3.9658837388655e-20
7.99711089745057,-1.12256416917705,+,0.181603172419666,,,+,,0.14404761516271,+,-0.220322596310229,,,,,12,-1392.96898635082,2811.41664568742,86.5125886120591,3.77592499202383e-20
8.42626999124303,-1.1225696927242,+,0.19770100383943,,,+,+,0.623813460751192,,,,+,,,12,-1392.97000220485,2811.41867739549,86.5146203201234,3.77209115103661e-20
8.34788984772437,-1.12256554214818,+,0.201584065681789,,,+,,0.5958594913541,,,-0.0256683641521566,+,,,12,-1392.97870520922,2811.43608340422,86.5320263288554,3.73940506516386e-20
7.8173739684448,-1.12256594067489,+,0.238971567408073,,-0.0139478902739071,+,+,0.145644351228393,,-0.266420810589953,,,,,11,-1394.10674078374,2811.45876458635,86.5547075109871,3.6972375556569e-20
7.80235356776181,-1.12256677787064,+,0.241662311776274,,,+,+,0.142502258415249,,-0.265058507178802,-0.00039421114845337,,,,11,-1394.10938695907,2811.46405693701,86.5599998616435,3.68746694992385e-20
7.84246822868013,-1.12256696971189,+,0.236239410457655,,-0.0285851806380722,+,,0.133953419238087,,-0.273627946977142,-0.0247113274285208,,,,11,-1394.1131141961,2811.47151141107,86.5674543357031,3.67374846845973e-20
7.91393973367425,-1.12256537036537,+,,,0.0463170409942496,+,+,,+,,,,,,11,-1394.14918563263,2811.54365428412,86.6395972087576,3.54359264980341e-20
7.70895843707442,-1.12256771237915,+,,,-0.108661498306571,+,+,,,-0.213538840118041,-0.117952610578261,,,,10,-1395.30286368967,2811.6385912291,86.7345341537362,3.37931360303464e-20
7.87438283039623,-1.12256636324328,+,0.186487207345538,,,+,,,+,-0.259373954277699,-0.110047375484306,,,,12,-1393.10549714865,2811.68966728309,86.785610207729,3.29410525847095e-20
7.80265226812211,-1.12256979824703,+,,,-0.0430975436250612,+,+,0.185057739655532,,,0.0203152205333424,,,,10,-1395.33482956971,2811.70252298919,86.7984659138274,3.27299914012502e-20
5.92181624293091,-1.12255815605183,+,0.124557826275449,,,,,,,,,,,,5,-1400.77540008103,2811.82602951986,86.9219724444938,3.07699498796559e-20
8.41473588033639,-1.12256620964516,+,,,,+,,0.506556131760488,+,,,+,,,13,-1392.06123912254,2811.85581157842,86.9517545030603,3.03151482908902e-20
5.91237077519635,-1.1225663435914,+,,,,,,,,,-0.101338668125435,,,,5,-1400.79728921867,2811.86980779513,86.9657507197708,3.01037401895289e-20
5.91266399050782,-1.1225602894894,+,,,,,,0.107895353072197,,,,,,,5,-1400.79846377127,2811.87215690033,86.9680998249705,3.00684025202614e-20
7.75603844666842,-1.12256553257915,+,0.241120782012506,,-0.0384736765257548,+,+,,,-0.311122226216517,-0.102923182934366,,,,11,-1394.37061717031,2811.98651735949,87.0824602841272,2.83973161984024e-20
5.91488855788798,-1.12257038833028,+,,,0.106585954964709,,,,,,,,,,5,-1400.87434811836,2812.02392559452,87.1198685191575,2.78711059491504e-20
8.06834077810077,-1.12256966941769,+,0.155825790557453,,,+,,0.149281353655086,+,,-0.0308041088861002,,,,12,-1393.2790863675,2812.03684572078,87.1327886454133,2.769163715927e-20
8.05909850473173,-1.1225631161065,+,0.159017101285956,,0.0305097070279392,+,,0.160946005740204,+,,,,,,12,-1393.2827415358,2812.04415605738,87.1400989820149,2.75906043234219e-20
8.10213870140226,-1.12256549638184,+,0.152711701169465,,,+,+,0.167826917650635,+,,,,,,12,-1393.29258663651,2812.0638462588,87.1597891834381,2.73203047914729e-20
5.86520205087177,-1.12256385987119,+,0.190273084822273,,,,,,,-0.32014868133787,,,,,6,-1399.84624490793,2812.07958659004,87.1755295146823,2.71061333557253e-20
7.73002496387699,-1.12257306946909,+,0.251997737146592,,,+,,,,-0.301420095607997,-0.0838540437033533,+,,,12,-1393.31564727267,2812.10996753112,87.2059104557566,2.66974900356196e-20
7.63801715715496,-1.122557328506,+,,,,+,,,,-0.18604333452504,-0.060323910210417,+,,,11,-1394.45153220816,2812.14834743518,87.2442903598171,2.61900509207659e-20
7.7903273808156,-1.12256569733171,+,,,-0.0692847410993429,+,,,,-0.194493790670581,,+,,,11,-1394.45315791512,2812.15159884912,87.2475417737542,2.61475081628767e-20
5.86940611683745,-1.12255927283748,+,,,,,+,,,,,,,,5,-1400.93885471192,2812.15293878164,87.2488817062804,2.61299960814503e-20
8.32481870475286,-1.12256258483306,+,,,,+,+,0.673228606101104,,-0.19441638340924,,+,,,12,-1393.35769564114,2812.19406426807,87.2900071927052,2.55981782375205e-20
7.87163941619024,-1.12256384702338,+,0.184712711081776,,0.0539337059399498,+,,,+,-0.251400190992965,,,,,12,-1393.36286566475,2812.20440431529,87.3003472399255,2.54661765715444e-20
8.29811075854675,-1.12256689207942,+,,,-0.0512554735037419,+,,0.628249854169913,,-0.199978004995651,,+,,,12,-1393.3814550943,2812.24158317437,87.3375260990097,2.49971478711059e-20
7.66341028415828,-1.12255746350911,+,,,,+,+,,,-0.179633470383471,,+,,,11,-1394.50199060003,2812.24926421893,87.3452071435709,2.49013298810915e-20
7.92896817964652,-1.12256674425133,+,0.175002804380941,,,+,+,,+,-0.259602823965114,,,,,12,-1393.39869312215,2812.27605923008,87.3720021547156,2.45699390374385e-20
8.19958626501769,-1.12256594608843,+,,,,+,,0.625915294814084,,-0.190677426529649,-0.0269706060674962,+,,,12,-1393.40008640573,2812.27884579724,87.3747887218733,2.45357299818357e-20
7.73536646827377,-1.12256605947627,+,0.255154571247831,,0.0384331616505825,+,,,,-0.284764061256159,,+,,,12,-1393.40991015606,2812.2984932979,87.3944362225398,2.42958771523423e-20
7.76736928209254,-1.12256609350663,+,0.247485516328087,,,+,+,,,-0.287685780417743,,+,,,12,-1393.41599975619,2812.31067249816,87.4066154227949,2.41483745474995e-20
6.08217794074319,-1.1225648147699,+,,,,,,,+,,,,,,7,-1398.90529879198,2812.32911610249,87.4250590271258,2.3926706674355e-20
7.89434818821902,-1.12255718692551,+,,,,+,,0.113951702523414,+,-0.157632249533986,-0.0393362099000834,,,,12,-1393.45101816001,2812.3807093058,87.4766522304408,2.33173721241446e-20
7.96610892242405,-1.12257277115893,+,,,,+,+,0.139053117949917,+,-0.153913604279653,,,,,12,-1393.45597517877,2812.39062334333,87.4865662679636,2.32020734779286e-20
7.86379169758233,-1.12256276112693,+,0.214811960707423,,0.0297086194267908,+,+,0.195627417980031,,,0.0468528678759935,,,,11,-1394.58267279986,2812.41062861858,87.5065715432165,2.29711484000698e-20
7.93948729384322,-1.12256658484204,+,,,-0.0171565111952146,+,,0.14175420188847,+,-0.155162980909447,,,,,12,-1393.47276397814,2812.42420094206,87.5201438667018,2.28157902107257e-20
7.91404136753484,-1.1225662835738,+,,,,+,+,,+,-0.187833419105052,-0.135826368378308,,,,12,-1393.49319379509,2812.46506057597,87.5610035006093,2.23543969310057e-20
8.25458317689872,-1.1225678679808,+,0.240118803238844,,,+,,0.585908623906589,,-0.295236564801196,-0.0531698835926125,+,,,13,-1392.39346460946,2812.52026255225,87.6162054768847,2.17458306360952e-20
8.37987790547506,-1.12256645886861,+,0.233452652940524,,,+,+,0.631658798840658,,-0.2926716380153,,+,,,13,-1392.4036228801,2812.54057909352,87.6365220181624,2.15260487948856e-20
8.04164688910107,-1.12256053818523,+,0.138424644317223,,,+,+,,+,,-0.136941305395639,,,,12,-1393.53343104647,2812.54553507871,87.641478003351,2.14727734406147e-20
8.23928104038393,-1.12256810188684,+,0.246110584747707,,0.0466276346144371,+,,0.604170644315438,,-0.281228829511901,,+,,,13,-1392.41354445239,2812.56042223812,87.6563651627544,2.13135325365273e-20
8.05185000393647,-1.12256560405515,+,0.141004953942751,,,+,,,+,,,+,,,13,-1392.43044682481,2812.59422698296,87.6901699075975,2.09563107245511e-20
7.94751187388431,-1.12256411510017,+,0.150749562399884,,0.0260858579907307,+,,,+,,-0.101113799140049,,,,12,-1393.60575299036,2812.6901789665,87.7861218911335,1.99746473542755e-20
7.83477267278994,-1.12256209215365,+,,,-0.0363518629281205,+,,,+,-0.188459136316399,-0.109700186693575,,,,12,-1393.61842656793,2812.71552612165,87.811469046289,1.97230945156673e-20
8.03314942825675,-1.12255481883279,+,,,,+,+,0.125731015354392,+,,-0.0537851256192133,,,,12,-1393.62096173797,2812.72059646173,87.8165393863692,1.96731564448496e-20
7.78316115454023,-1.1225681796697,+,,,-0.0495283884766993,+,,,,,-0.0520402103667731,+,,,11,-1394.75232424009,2812.74993149904,87.8458744236791,1.93867059501487e-20
7.94515554814586,-1.12258646033519,+,,,,+,,,+,-0.171479024669651,,+,,,13,-1392.52180167582,2812.77693668498,87.8728796096184,1.91266945153959e-20
8.3577398751787,-1.12256796891888,+,,,,+,+,0.659260432906612,,,-0.0489434023798347,+,,,12,-1393.65610958944,2812.79089216466,87.8868350892944,1.89936979643926e-20
8.03884378709641,-1.12256598924127,+,,,-0.00193430097976489,+,+,0.157272168103299,+,,,,,,12,-1393.65709433034,2812.79286164645,87.8888045710914,1.89750032994046e-20
7.70829252312167,-1.12256575836788,+,,,,+,+,,,,-0.0412605913813682,+,,,11,-1394.77890761233,2812.80309824353,87.8990411681643,1.88781316881797e-20
7.98697827753485,-1.12254969898115,+,,,-0.00836929884946929,+,,0.14134854592266,+,,-0.0269317260894972,,,,12,-1393.66370618643,2812.80608535864,87.9020282832803,1.88499571572956e-20
7.77278178633749,-1.12256802161239,+,,,-0.0321048624779997,+,+,,,,,+,,,11,-1394.78638246087,2812.8180479406,87.9139908652364,1.87375465938897e-20
5.87836647844336,-1.12256482215665,+,,,,,,,,-0.216421843793839,-0.0941107390149302,,,,6,-1400.21675121633,2812.82059920686,87.9165421314942,1.87136595974614e-20
8.40155980299277,-1.12257543018226,+,,,-0.0237203213083205,+,+,0.655758709186905,,,,+,,,12,-1393.67536246672,2812.82939791923,87.9253408438699,1.86315123732559e-20
8.29234126039059,-1.12256479234596,+,,,-0.0191618096878337,+,,0.618778241426,,,-0.0149443660945174,+,,,12,-1393.71453798599,2812.90774895777,88.0036918824048,1.79157254064674e-20
5.8835568559427,-1.12255867245763,+,,,,,,0.079447840515608,,-0.209240999937579,,,,,6,-1400.30360865962,2812.99431409343,88.0902570180647,1.71568287752887e-20
7.94990742471064,-1.12256730277321,+,,,,+,,,+,,-0.085052147020348,+,,,13,-1392.65062404719,2813.03458142771,88.1305243523498,1.68148530601069e-20
5.884710318397,-1.12256619693112,+,,,0.0719065278999044,,,,,-0.213187521297965,,,,,6,-1400.35613989964,2813.09937657348,88.1953194981206,1.62788225602313e-20
7.93950976830711,-1.12256448664898,+,0.15033369935077,,0.0806952379452729,+,+,,+,,,,,,12,-1393.81127140667,2813.10121579912,88.1971587237586,1.62638592276181e-20
5.84391678236011,-1.12256998473416,+,,,,,+,,,-0.219182272932212,,,,,6,-1400.36080583022,2813.10870843464,88.2046513592804,1.62030436313348e-20
8.02647450134609,-1.12256515208532,+,,,-0.0368056657217637,+,+,,+,,-0.148302720234223,,,,12,-1393.82349152862,2813.12565604303,88.2215989676688,1.60663223052357e-20
7.90481701308,-1.12256095050187,+,,,0.0681027322110169,+,,,+,,,+,,,13,-1392.71164066305,2813.15661465943,88.2525575840673,1.58195416749134e-20
8.06806317940039,-1.12257025766495,+,,,,+,+,,+,,,+,,,13,-1392.71918019929,2813.17169373191,88.267636656547,1.57007181671017e-20
7.86959777262921,-1.12256701017773,+,,,0.0184530365672983,+,+,,+,-0.182489370003366,,,,,12,-1393.848078329,2813.17482964379,88.2707725684231,1.56761194227329e-20
5.89828741019985,-1.12254405730135,+,0.163576148486772,,0.156895201040342,,,,,,,,,,6,-1400.43147878822,2813.25005435063,88.3459972752694,1.50974543735285e-20
7.7720817606203,-1.1225669291013,+,,,-0.0861726878243853,+,+,0.146022472056048,,-0.182826856265401,-0.0217068422313708,,,,11,-1395.02540607731,2813.29609517349,88.3920380981313,1.47538746089621e-20
7.69332021016948,-1.12256462405105,+,0.228874651808677,,0.0799145237464038,+,+,,,,,+,,,12,-1393.92586457661,2813.330402139,88.4263450636395,1.45029525217692e-20
7.74013975473198,-1.12255363147753,+,0.222377161135606,,0.0574151790345689,+,,,,,-0.0421128445905768,+,,,12,-1393.92813092508,2813.33493483595,88.4308777605834,1.44701209953754e-20
5.90293595391905,-1.12257397435943,+,0.135290814728905,,,,,,,,-0.111144818106113,,,,6,-1400.47531128773,2813.33771934965,88.4336622742831,1.44499888880857e-20
5.9031553920554,-1.1225699662228,+,0.133750497307293,,,,,0.115919420409861,,,,,,,6,-1400.48630666575,2813.35971010569,88.4556530303266,1.42919760950005e-20
7.81403673435529,-1.12256878074698,+,0.208819324739756,,,+,+,,,,-0.0504970260584969,+,,,12,-1393.95855271861,2813.395778423,88.4917213476379,1.40365425182949e-20
8.46883253784404,-1.12256688134402,+,0.144594322476799,,,+,,0.509382275543115,+,,,+,,,14,-1391.71966787954,2813.44890513708,88.5448480617129,1.36685934446341e-20
8.30283391791073,-1.1225683275791,+,0.217113975222532,,0.0776791366645496,+,+,0.624330342683966,,,,+,,,13,-1392.91040103451,2813.55413540236,88.6500783269962,1.29680108254002e-20
8.25149297853291,-1.12256745659837,+,0.219671765092668,,0.0796218982314179,+,,0.606300160775236,,,-0.00878778489951354,+,,,13,-1392.91883898297,2813.57101129927,88.6669542239038,1.28590477773031e-20
7.96017267695194,-1.12256071193334,+,0.185173732190475,,,+,,0.112271916999504,+,-0.229614381771146,-0.0515817040403566,,,,13,-1392.92408192404,2813.58149718141,88.6774401060466,1.27918049766263e-20
6.04674579069701,-1.12256386940743,+,,,,,,,+,-0.205554751554463,,,,,8,-1398.45757935615,2813.58492615415,88.6808690787889,1.27698923911136e-20
8.42004197133243,-1.12256839928023,+,0.19789290838654,,,+,+,0.625724244874791,,,-0.0581393137854569,+,,,13,-1392.93315501428,2813.5996433619,88.6955862865357,1.26762687037847e-20
8.36164351943781,-1.12256629094794,+,,,,+,,0.515107062081567,+,-0.178477917943693,,+,,,14,-1391.81122461646,2813.63201861092,88.7279615355569,1.24727219398541e-20
5.8488167289231,-1.12255710907417,+,0.198116119359355,,,,,,,-0.313821521035541,-0.105330798737591,,,,7,-1399.56911302987,2813.65674457825,88.7526875028902,1.23194711526645e-20
8.01419527646814,-1.12255817175829,+,0.179579186526226,,,+,+,0.144199948657311,+,-0.220749552694468,,,,,13,-1392.96513199246,2813.66359731825,88.7595402428879,1.22773323191492e-20
7.98552220394627,-1.12256961037253,+,0.183315810740935,,0.0128294052810848,+,,0.141423395837226,+,-0.218715533067044,,,,,13,-1392.96681362061,2813.66696057456,88.7629034991933,1.22567037611244e-20
5.85612752196662,-1.12256763157114,+,0.130663551264084,,,,+,,,,,,,,6,-1400.64759441651,2813.6822856072,88.7782285318422,1.21631454721949e-20
7.8195183959219,-1.12257431741702,+,0.238571014061577,,-0.0188339783096194,+,+,0.140665006068218,,-0.268689129355205,-0.0097622970500729,,,,12,-1394.10575971459,2813.69019241496,88.7861353395961,1.21151545719405e-20
6.07759984556741,-1.12259419547921,+,,,0.164384340041078,,,,+,,,,,,8,-1398.52445293447,2813.71867331079,88.8146162354306,1.1943851952134e-20
7.95758940002233,-1.12256405029455,+,0.178385376117456,,,+,+,,+,-0.262845036335615,-0.14048881814299,,,,13,-1393.00549506085,2813.74432345503,88.8402663796705,1.17916492807927e-20
5.90338965023302,-1.12255480959695,+,,,0.0853578655203373,,,0.0938008061654607,,,,,,,6,-1400.69059747899,2813.76829173218,88.8642346568176,1.16511799052074e-20
5.84832402293209,-1.12258131553904,+,0.214924497497502,,0.124086514804011,,,,,-0.310431958345333,,,,,7,-1399.62629598731,2813.77111049314,88.8670534177773,1.1634770525928e-20
6.07574121700857,-1.12256093522979,+,,,,,,,+,,-0.119921032029252,,,,8,-1398.56333518587,2813.7964378136,88.8923807382339,1.14883607436403e-20
8.60262187293147,-1.12256381713555,+,,,,+,+,0.5657721415737,+,,,+,,,14,-1391.89437843819,2813.79832625438,88.8942691790148,1.1477518318798e-20
5.85754986306106,-1.12257104839801,+,,,,,+,0.104582454123478,,,,,,,6,-1400.70811514027,2813.80332705473,88.8992699793644,1.14488557788309e-20
5.90761365570217,-1.12258631490187,+,,,,,,0.0697816186692856,,,-0.0658945751949643,,,,6,-1400.72321907562,2813.83353492542,88.9294778500621,1.12772323585269e-20
5.84493061679374,-1.12257854812707,+,,,0.116109238228863,,+,,,,,,,,6,-1400.73762109643,2813.86233896705,88.9582818916847,1.11159813805651e-20
5.90720309167495,-1.12256978603506,+,,,0.063647367441616,,,,,,-0.0801787224929225,,,,6,-1400.74685467368,2813.88080612155,88.97674904619,1.10138135210531e-20
7.88089166325007,-1.12256596698797,+,0.185531814004554,,-0.00939911598347912,+,,,+,-0.260755975274321,-0.112975768995405,,,,13,-1393.10449822223,2813.94232977779,89.0382727024262,1.06801665875539e-20
5.88789963587331,-1.12257255679059,+,,,,,+,,,,-0.0889666947477269,,,,6,-1400.78021559149,2813.94752795718,89.043470881817,1.06524439190879e-20
