Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	Planktothrix	#6	#7	#8	#9	Turbidity	unbound Phycocyanin	Yellow substances	Total conc.	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	Planktothrix	#6	#7	#8	#9	Turbidity	unbound Phycocyanin	Yellow substances	Total cell count	LED 1 [700 nm] det. 1	LED 3 [525 nm] det. 1	LED 4 [570 nm] det. 1	LED 5 [610 nm] det. 1	LED 6 [370 nm] det. 1	LED 7 [590 nm] det. 1	LED 8 [470 nm] det. 1	LED 1 [700 nm] det. 2	LED 3 [525 nm] det. 2	LED 4 [570 nm] det. 2	LED 5 [610 nm] det. 2	LED 6 [370 nm] det. 2	LED 7 [590 nm] det. 2	LED 8 [470 nm] det. 2	Pressure	Temp. LEDs	Temp. Sensor
10/13/2022 9:33:01 AM	1.46	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	17.89	1.37	0.63	2.26	0.11	9.83	773	0	360	0	0	0	0	0	0	0	0	0	1134	76.09	5.51	1.66	4.11	26.26	5.19	16.35	9.51	3.72	7.14	5.60	22.62	7.74	8.22	1.01	26.91	21.07
10/13/2022 9:33:04 AM	1.28	0.00	0.91	0.00	0.00	0.00	0.00	0.00	0.00	18.13	1.43	0.62	2.19	0.10	9.83	679	0	409	0	0	0	0	0	0	0	0	0	1087	77.08	5.64	1.82	4.02	26.11	5.33	16.22	9.52	3.83	7.33	5.75	22.50	7.93	8.19	1.01	26.89	21.09
10/13/2022 9:33:07 AM	1.47	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	18.54	1.39	0.64	2.20	0.10	9.81	778	0	329	0	0	0	0	0	0	0	0	0	1107	78.82	5.43	1.53	4.07	26.31	5.23	16.16	9.60	3.68	7.32	5.68	22.92	7.77	8.32	1.01	26.89	21.01
10/13/2022 9:33:10 AM	1.40	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	18.89	1.39	0.64	2.15	0.11	9.84	740	0	340	0	0	0	0	0	0	0	0	0	1080	80.29	5.49	1.68	3.94	26.36	5.01	16.00	9.94	3.79	7.28	5.85	22.89	7.79	8.22	1.01	26.90	21.10
10/13/2022 9:33:12 AM	1.45	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.00	19.24	1.42	0.65	2.11	0.11	9.81	770	0	296	0	0	0	0	0	0	0	0	0	1066	81.73	5.35	1.76	3.96	26.39	5.01	15.75	9.94	3.79	7.22	5.68	23.08	8.13	8.30	1.01	26.90	21.06
10/13/2022 9:33:15 AM	1.71	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	19.48	1.44	0.65	2.18	0.11	9.81	904	0	214	0	0	0	0	0	0	0	0	0	1118	82.74	5.20	1.37	3.93	26.65	5.03	15.65	10.13	3.75	7.17	5.97	23.08	8.07	8.17	1.01	26.91	21.09
10/13/2022 9:33:18 AM	1.46	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	19.87	1.40	0.65	2.08	0.11	9.81	775	0	279	0	0	0	0	0	0	0	0	0	1055	84.35	5.31	1.59	3.88	26.35	4.96	15.70	10.30	3.62	7.38	5.71	23.18	8.05	8.30	1.01	26.89	21.03
10/13/2022 9:33:21 AM	1.58	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	20.02	1.38	0.65	2.07	0.11	9.80	835	0	223	0	0	0	0	0	0	0	0	0	1058	84.99	5.10	1.60	3.76	26.20	4.85	15.45	10.24	3.84	7.23	5.73	23.12	7.89	8.17	1.01	26.91	21.09
10/13/2022 9:33:23 AM	1.58	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	20.18	1.44	0.66	2.08	0.10	9.80	840	0	224	0	0	0	0	0	0	0	0	0	1064	85.64	5.15	1.58	3.91	26.40	5.03	15.57	10.10	3.77	7.46	6.02	23.31	8.00	8.39	1.01	26.90	21.03
10/13/2022 9:33:26 AM	1.36	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	20.32	1.43	0.66	1.98	0.11	9.79	723	0	279	0	0	0	0	0	0	0	0	0	1002	86.25	5.30	1.67	3.89	26.32	4.98	15.40	10.20	3.66	7.25	5.83	23.40	8.11	8.37	1.01	26.89	21.01
10/13/2022 9:33:29 AM	1.69	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	20.31	1.55	0.64	2.15	0.10	9.81	895	0	209	0	0	0	0	0	0	0	0	0	1105	86.21	5.17	1.68	4.12	26.70	5.46	15.53	10.28	3.66	7.41	6.07	23.11	8.54	8.37	1.01	26.91	21.09
10/13/2022 9:33:32 AM	1.48	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	20.45	1.46	0.65	2.05	0.11	9.79	785	0	258	0	0	0	0	0	0	0	0	0	1043	86.79	5.27	1.80	4.04	26.51	5.08	15.38	10.35	3.90	7.41	5.83	23.21	8.14	8.17	1.01	26.90	21.10
10/13/2022 9:33:34 AM	1.57	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	20.37	1.45	0.66	2.07	0.10	9.76	830	0	226	0	0	0	0	0	0	0	0	0	1056	86.44	5.24	1.56	4.06	26.68	4.92	15.46	10.38	3.94	7.37	5.82	23.49	8.24	8.23	1.01	26.91	21.12
10/13/2022 9:33:37 AM	1.66	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	20.17	1.45	0.65	2.10	0.11	9.78	879	0	197	0	0	0	0	0	0	0	0	0	1076	85.62	5.10	1.58	3.90	26.51	4.95	15.44	10.35	3.75	7.35	5.95	23.18	8.19	8.46	1.01	26.90	21.10
10/13/2022 9:33:40 AM	1.56	0.00	0.52	0.00	0.00	0.00	0.00	0.00	0.00	20.14	1.49	0.66	2.08	0.10	9.77	829	0	233	0	0	0	0	0	0	0	0	0	1062	85.49	5.20	1.64	4.26	26.55	5.24	15.57	10.21	3.78	7.28	5.94	23.58	8.18	8.21	1.01	26.90	21.07
10/13/2022 9:33:42 AM	1.48	0.00	0.55	0.00	0.00	0.00	0.00	0.00	0.00	20.07	1.42	0.65	2.04	0.11	9.78	787	0	250	0	0	0	0	0	0	0	0	0	1036	85.21	5.21	1.51	3.89	26.14	4.88	15.56	10.23	3.79	7.32	5.85	23.23	8.10	8.33	1.01	26.90	21.09
10/13/2022 9:33:45 AM	1.56	0.00	0.55	0.00	0.00	0.00	0.00	0.00	0.00	20.05	1.44	0.65	2.11	0.10	9.76	824	0	249	0	0	0	0	0	0	0	0	0	1073	85.14	5.25	1.55	4.04	26.38	4.99	15.65	10.20	3.87	7.25	5.79	23.09	8.18	8.36	1.01	26.91	21.07
10/13/2022 9:33:48 AM	1.58	0.00	0.56	0.00	0.00	0.00	0.00	0.00	0.00	20.09	1.44	0.64	2.14	0.11	9.77	839	0	251	0	0	0	0	0	0	0	0	0	1090	85.28	5.22	1.64	4.02	26.24	4.97	15.80	10.18	3.82	7.17	5.86	22.91	8.19	8.44	1.01	26.91	21.10
10/13/2022 9:33:51 AM	1.49	0.00	0.57	0.00	0.00	0.00	0.00	0.00	0.00	19.98	1.43	0.65	2.06	0.11	9.78	792	0	255	0	0	0	0	0	0	0	0	0	1046	84.82	5.26	1.64	3.90	26.44	5.04	15.38	10.17	3.78	7.30	5.84	23.15	8.08	8.17	1.01	26.88	21.00
10/13/2022 9:33:54 AM	1.68	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00	20.03	1.44	0.64	2.12	0.11	9.77	889	0	200	0	0	0	0	0	0	0	0	0	1089	85.04	5.12	1.51	3.91	26.39	4.92	15.40	10.05	3.81	7.19	5.88	22.93	8.16	8.20	1.01	26.91	21.04
10/13/2022 9:33:56 AM	1.42	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00	20.05	1.45	0.65	2.01	0.11	9.76	753	0	264	0	0	0	0	0	0	0	0	0	1017	85.11	5.28	1.50	4.07	26.13	4.92	15.46	10.31	3.81	7.15	5.91	23.28	8.15	8.37	1.01	26.90	21.06
10/13/2022 9:33:59 AM	1.52	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	19.65	1.41	0.65	2.05	0.10	9.76	807	0	237	0	0	0	0	0	0	0	0	0	1044	83.46	5.12	1.59	3.86	26.12	5.00	15.52	10.19	3.73	7.20	5.70	23.31	8.02	8.23	1.01	26.90	21.06
10/13/2022 9:34:02 AM	1.53	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	19.16	1.41	0.64	2.15	0.10	9.78	809	0	281	0	0	0	0	0	0	0	0	0	1090	81.40	5.31	1.62	4.10	26.21	4.94	15.76	9.87	3.71	7.15	5.77	22.80	7.94	8.22	1.01	26.92	21.06
10/13/2022 9:34:04 AM	1.51	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.00	18.83	1.43	0.63	2.10	0.10	9.76	802	0	263	0	0	0	0	0	0	0	0	0	1065	80.01	5.24	1.74	3.94	26.11	4.91	15.48	9.72	3.82	7.29	5.89	22.80	7.99	8.12	1.01	26.89	21.04
10/13/2022 9:34:07 AM	1.53	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00	18.51	1.41	0.63	2.12	0.11	9.78	812	0	264	0	0	0	0	0	0	0	0	0	1077	78.71	5.20	1.60	3.91	26.03	5.10	15.51	9.55	3.81	7.30	5.61	22.69	7.94	8.21	1.01	26.90	21.10
10/13/2022 9:34:10 AM	1.52	0.00	0.63	0.00	0.00	0.00	0.00	0.00	0.00	18.30	1.40	0.62	2.15	0.11	9.79	803	0	285	0	0	0	0	0	0	0	0	0	1088	77.79	5.24	1.66	3.88	25.88	5.06	15.65	9.44	3.69	7.24	5.66	22.44	7.92	8.25	1.01	26.91	21.03
10/13/2022 9:34:13 AM	1.43	0.00	0.70	0.00	0.00	0.00	0.00	0.00	0.00	17.87	1.43	0.62	2.13	0.11	9.79	758	0	317	0	0	0	0	0	0	0	0	0	1074	76.00	5.35	1.64	4.00	25.79	5.12	15.74	9.29	3.78	7.23	5.79	22.54	7.96	8.03	1.01	26.90	21.04
10/13/2022 9:34:15 AM	1.41	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	17.37	1.43	0.62	2.07	0.10	9.79	745	0	299	0	0	0	0	0	0	0	0	0	1045	73.91	5.26	1.60	4.04	25.60	5.12	15.48	9.36	3.81	7.41	5.71	22.63	7.84	8.16	1.01	26.90	21.07
10/13/2022 9:34:18 AM	1.48	0.00	0.79	0.00	0.00	0.00	0.00	0.00	0.00	16.64	1.38	0.61	2.27	0.11	9.80	785	0	355	0	0	0	0	0	0	0	0	0	1141	70.87	5.44	1.65	4.03	25.90	5.18	16.31	9.14	3.84	7.31	5.59	22.33	7.68	8.17	1.01	26.90	21.07
10/13/2022 9:34:21 AM	1.35	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	15.40	1.39	0.60	2.44	0.10	9.82	716	0	488	0	0	0	0	0	0	0	0	0	1204	65.69	5.87	1.90	4.29	26.23	5.52	17.08	8.58	3.73	7.36	5.51	21.86	7.69	8.40	1.01	26.90	21.09
10/13/2022 9:34:24 AM	1.37	0.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	14.24	1.41	0.58	2.68	0.11	9.84	724	0	589	0	0	0	0	0	0	0	0	0	1313	60.83	6.25	2.01	4.54	26.82	5.94	17.94	8.13	3.91	7.31	5.52	21.59	7.56	7.94	1.01	26.90	21.06
10/13/2022 9:34:26 AM	1.54	0.00	1.38	0.00	0.00	0.00	0.00	0.00	0.00	13.38	1.47	0.56	2.92	0.11	9.87	818	0	621	0	0	0	0	0	0	0	0	0	1439	57.27	6.37	2.02	5.05	27.10	6.39	18.99	7.67	3.78	7.38	5.73	21.55	7.54	8.02	1.01	26.90	21.10
10/13/2022 9:34:29 AM	1.32	0.00	1.65	0.00	0.00	0.00	0.00	0.00	0.00	12.90	1.44	0.56	2.97	0.11	9.89	699	0	742	0	0	0	0	0	0	0	0	0	1441	55.25	6.78	2.14	4.96	27.34	6.32	19.52	7.53	4.00	7.39	5.58	21.40	7.61	8.03	1.01	26.90	21.07
10/13/2022 9:34:32 AM	1.44	0.00	1.73	0.00	0.00	0.00	0.00	0.00	0.00	12.45	1.40	0.56	3.18	0.10	9.93	766	0	780	0	0	0	0	0	0	0	0	0	1546	53.38	6.91	2.26	5.15	27.95	6.68	20.24	7.45	3.79	7.44	5.40	21.40	7.34	7.95	1.01	26.91	21.04
10/13/2022 9:34:35 AM	1.32	0.00	1.88	0.00	0.00	0.00	0.00	0.00	0.00	12.19	1.44	0.55	3.20	0.10	9.96	698	0	847	0	0	0	0	0	0	0	0	0	1545	52.28	7.16	2.24	5.45	27.90	6.74	20.47	7.36	4.04	7.36	5.54	21.20	7.34	7.96	1.01	26.90	21.06
10/13/2022 9:34:37 AM	1.57	0.00	1.76	0.00	0.00	0.00	0.00	0.00	0.00	11.94	1.41	0.55	3.33	0.11	9.97	832	0	791	0	0	0	0	0	0	0	0	0	1623	51.22	7.00	2.20	5.40	28.17	6.65	20.83	7.35	3.69	7.42	5.52	21.30	7.29	8.04	1.01	26.92	21.09
10/13/2022 9:34:40 AM	1.45	0.00	1.78	0.00	0.00	0.00	0.00	0.00	0.00	12.16	1.46	0.55	3.23	0.10	10.00	766	0	801	0	0	0	0	0	0	0	0	0	1567	52.14	7.05	2.24	5.30	28.29	6.92	20.29	7.21	3.99	7.54	5.59	21.28	7.38	8.11	1.01	26.91	21.10
10/13/2022 9:34:43 AM	1.35	0.00	1.86	0.00	0.00	0.00	0.00	0.00	0.00	12.13	1.43	0.56	3.21	0.11	10.01	718	0	836	0	0	0	0	0	0	0	0	0	1554	52.01	7.10	2.26	5.28	28.04	6.86	20.60	7.22	3.88	7.44	5.52	21.36	7.39	8.25	1.01	26.91	21.09
10/13/2022 9:34:46 AM	1.27	0.00	1.95	0.00	0.00	0.00	0.00	0.00	0.00	11.94	1.44	0.55	3.22	0.10	10.01	674	0	877	0	0	0	0	0	0	0	0	0	1552	51.23	7.27	2.28	5.65	28.07	6.83	20.71	7.17	3.76	7.61	5.53	21.37	7.27	8.19	1.01	26.92	21.03
10/13/2022 9:34:48 AM	1.49	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	11.80	1.48	0.54	3.42	0.11	10.01	788	0	868	0	0	0	0	0	0	0	0	0	1656	50.64	7.28	2.32	5.71	28.40	7.12	21.18	6.97	4.09	7.49	5.62	21.04	7.33	7.93	1.01	26.90	21.04
10/13/2022 9:34:51 AM	1.46	0.00	1.91	0.00	0.00	0.00	0.00	0.00	0.00	11.72	1.47	0.54	3.37	0.10	10.02	774	0	860	0	0	0	0	0	0	0	0	0	1634	50.33	7.26	2.28	5.56	28.41	7.06	20.93	7.05	4.02	7.45	5.53	20.97	7.46	8.08	1.01	26.92	21.09
10/13/2022 9:34:54 AM	1.55	0.00	1.94	0.00	0.00	0.00	0.00	0.00	0.00	11.57	1.42	0.55	3.49	0.11	10.03	822	0	872	0	0	0	0	0	0	0	0	0	1694	49.71	7.33	2.37	5.64	28.82	6.94	21.46	7.11	4.05	7.49	5.61	21.17	7.13	7.99	1.01	26.91	21.10
10/13/2022 9:34:57 AM	1.50	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	11.64	1.41	0.54	3.54	0.10	10.02	794	0	919	0	0	0	0	0	0	0	0	0	1714	50.00	7.44	2.43	5.48	28.86	7.18	21.78	6.96	3.99	7.39	5.44	20.97	7.26	8.06	1.01	26.91	21.09
10/13/2022 9:34:59 AM	1.41	0.00	2.12	0.00	0.00	0.00	0.00	0.00	0.00	11.69	1.39	0.55	3.53	0.10	10.02	747	0	955	0	0	0	0	0	0	0	0	0	1703	50.20	7.58	2.40	5.55	28.94	7.06	21.93	7.03	3.91	7.37	5.34	21.06	7.33	8.12	1.01	26.92	21.09
10/13/2022 9:35:02 AM	1.51	0.00	2.10	0.00	0.00	0.00	0.00	0.00	0.00	11.73	1.41	0.55	3.61	0.11	10.02	800	0	943	0	0	0	0	0	0	0	0	0	1743	50.38	7.55	2.40	5.49	29.05	7.14	22.22	7.08	3.93	7.53	5.60	21.10	7.29	7.99	1.01	26.90	21.03
10/13/2022 9:35:05 AM	1.36	0.00	2.25	0.00	0.00	0.00	0.00	0.00	0.00	11.80	1.47	0.54	3.61	0.10	10.05	720	0	1011	0	0	0	0	0	0	0	0	0	1731	50.63	7.78	2.51	5.90	29.26	7.61	22.37	6.97	3.89	7.65	5.44	21.21	7.43	8.28	1.01	26.94	21.07
10/13/2022 9:35:07 AM	1.44	0.00	2.15	0.00	0.00	0.00	0.00	0.00	0.00	11.94	1.45	0.55	3.59	0.10	10.02	761	0	968	0	0	0	0	0	0	0	0	0	1729	51.25	7.62	2.41	5.78	28.94	7.31	22.40	7.16	3.86	7.36	5.63	21.38	7.39	8.01	1.01	26.91	21.06
10/13/2022 9:35:10 AM	1.43	0.00	2.11	0.00	0.00	0.00	0.00	0.00	0.00	12.16	1.42	0.55	3.54	0.11	10.04	756	0	949	0	0	0	0	0	0	0	0	0	1705	52.14	7.57	2.36	5.60	28.96	7.16	22.04	7.26	3.94	7.47	5.51	21.23	7.37	8.16	1.01	26.92	21.10
10/13/2022 9:35:13 AM	1.32	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	12.18	1.41	0.55	3.49	0.11	10.04	700	0	974	0	0	0	0	0	0	0	0	0	1675	52.26	7.63	2.35	5.54	28.76	7.08	21.95	7.29	3.90	7.51	5.53	21.12	7.27	8.13	1.01	26.93	21.09
10/13/2022 9:35:16 AM	1.49	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	12.28	1.40	0.56	3.47	0.11	10.02	790	0	892	0	0	0	0	0	0	0	0	0	1682	52.64	7.35	2.29	5.46	28.73	7.06	21.70	7.23	4.06	7.46	5.39	21.34	7.32	8.06	1.01	26.91	21.00
10/13/2022 9:35:18 AM	1.48	0.00	1.94	0.00	0.00	0.00	0.00	0.00	0.00	12.13	1.44	0.55	3.42	0.11	10.04	782	0	873	0	0	0	0	0	0	0	0	0	1655	52.05	7.30	2.41	5.45	28.68	7.03	21.29	7.29	3.90	7.47	5.53	21.27	7.40	8.00	1.01	26.94	21.12
10/13/2022 9:35:21 AM	1.43	0.00	1.91	0.00	0.00	0.00	0.00	0.00	0.00	12.12	1.47	0.55	3.34	0.11	10.02	758	0	861	0	0	0	0	0	0	0	0	0	1619	51.99	7.24	2.33	5.58	28.36	7.01	21.08	7.26	3.93	7.46	5.61	21.32	7.50	8.05	1.01	26.90	21.03
10/13/2022 9:35:24 AM	1.33	0.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00	12.18	1.43	0.55	3.25	0.11	10.03	706	0	863	0	0	0	0	0	0	0	0	0	1569	52.26	7.14	2.25	5.36	27.84	6.97	20.92	7.27	3.81	7.42	5.48	21.32	7.35	8.13	1.01	26.93	21.07
10/13/2022 9:35:27 AM	1.41	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	12.28	1.42	0.55	3.30	0.11	10.02	750	0	849	0	0	0	0	0	0	0	0	0	1599	52.68	7.15	2.27	5.26	28.11	6.90	20.86	7.24	3.85	7.31	5.42	21.11	7.48	8.02	1.01	26.92	21.04
10/13/2022 9:35:29 AM	1.38	0.00	1.83	0.00	0.00	0.00	0.00	0.00	0.00	12.48	1.47	0.55	3.22	0.11	10.02	733	0	825	0	0	0	0	0	0	0	0	0	1558	53.50	7.09	2.22	5.44	27.88	6.90	20.49	7.36	3.89	7.38	5.65	21.23	7.42	7.89	1.01	26.93	21.06
10/13/2022 9:35:32 AM	1.41	0.00	1.76	0.00	0.00	0.00	0.00	0.00	0.00	12.88	1.45	0.56	3.17	0.11	10.02	748	0	791	0	0	0	0	0	0	0	0	0	1539	55.16	6.98	2.23	5.40	27.91	6.71	20.26	7.50	3.95	7.33	5.65	21.40	7.33	8.00	1.01	26.92	21.09
10/13/2022 9:35:35 AM	1.35	0.00	1.77	0.00	0.00	0.00	0.00	0.00	0.00	13.12	1.42	0.56	3.11	0.10	10.00	714	0	796	0	0	0	0	0	0	0	0	0	1509	56.19	6.97	2.22	5.14	27.67	6.48	20.27	7.62	3.86	7.41	5.68	21.41	7.40	8.03	1.01	26.91	21.04
10/13/2022 9:35:38 AM	1.57	0.00	1.62	0.00	0.00	0.00	0.00	0.00	0.00	13.32	1.38	0.56	3.19	0.10	9.99	831	0	730	0	0	0	0	0	0	0	0	0	1562	57.00	6.78	2.20	5.04	27.94	6.42	20.17	7.58	3.91	7.39	5.48	21.25	7.32	8.13	1.01	26.93	21.06
10/13/2022 9:35:40 AM	1.23	0.00	1.85	0.00	0.00	0.00	0.00	0.00	0.00	13.46	1.40	0.57	3.09	0.11	10.00	654	0	835	0	0	0	0	0	0	0	0	0	1489	57.58	7.09	2.17	5.17	27.73	6.58	20.32	7.68	3.94	7.42	5.50	21.50	7.37	8.07	1.01	26.91	20.98
10/13/2022 9:35:43 AM	1.40	0.00	1.76	0.00	0.00	0.00	0.00	0.00	0.00	13.52	1.45	0.56	3.16	0.10	9.97	740	0	792	0	0	0	0	0	0	0	0	0	1532	57.83	7.01	2.23	5.31	27.96	6.65	20.29	7.62	3.98	7.45	5.70	21.39	7.45	8.09	1.01	26.94	21.09
10/13/2022 9:35:46 AM	1.31	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	13.46	1.42	0.56	3.20	0.10	9.96	692	0	851	0	0	0	0	0	0	0	0	0	1543	57.59	7.16	2.38	5.22	28.08	6.76	20.60	7.63	4.00	7.42	5.45	21.40	7.46	7.90	1.01	26.92	21.04
10/13/2022 9:35:49 AM	1.31	0.00	1.88	0.00	0.00	0.00	0.00	0.00	0.00	13.37	1.41	0.56	3.20	0.11	9.97	695	0	848	0	0	0	0	0	0	0	0	0	1543	57.21	7.17	2.26	5.20	28.14	6.74	20.64	7.78	4.03	7.63	5.59	21.47	7.31	7.99	1.01	26.91	21.04
10/13/2022 9:35:51 AM	1.30	0.00	1.92	0.00	0.00	0.00	0.00	0.00	0.00	13.45	1.44	0.56	3.23	0.10	9.97	691	0	866	0	0	0	0	0	0	0	0	0	1558	57.54	7.24	2.34	5.26	28.15	6.83	20.79	7.69	3.92	7.40	5.62	21.35	7.54	7.97	1.01	26.94	21.13
10/13/2022 9:35:54 AM	1.37	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.00	13.43	1.45	0.56	3.25	0.11	9.94	728	0	843	0	0	0	0	0	0	0	0	0	1571	57.47	7.17	2.30	5.28	28.16	6.81	20.81	7.65	3.91	7.56	5.75	21.35	7.49	8.08	1.01	26.93	21.06
10/13/2022 9:35:57 AM	1.47	0.00	1.80	0.00	0.00	0.00	0.00	0.00	0.00	13.49	1.46	0.56	3.27	0.10	9.97	778	0	811	0	0	0	0	0	0	0	0	0	1589	57.72	7.07	2.33	5.35	28.30	6.98	20.72	7.70	3.91	7.41	5.65	21.45	7.50	8.02	1.01	26.93	21.07
10/13/2022 9:35:59 AM	1.45	0.00	1.82	0.00	0.00	0.00	0.00	0.00	0.00	13.45	1.42	0.56	3.27	0.11	9.96	766	0	821	0	0	0	0	0	0	0	0	0	1587	57.54	7.13	2.27	5.24	28.37	6.78	20.64	7.75	4.00	7.33	5.44	21.25	7.52	8.02	1.01	26.92	21.07
10/13/2022 9:36:02 AM	1.25	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	13.41	1.43	0.56	3.18	0.11	9.96	663	0	870	0	0	0	0	0	0	0	0	0	1533	57.39	7.23	2.20	5.17	28.05	6.86	20.78	7.65	4.00	7.44	5.52	21.51	7.56	8.11	1.01	26.95	21.06
10/13/2022 9:36:05 AM	1.52	0.00	1.75	0.00	0.00	0.00	0.00	0.00	0.00	13.46	1.56	0.54	3.27	0.11	9.94	805	0	786	0	0	0	0	0	0	0	0	0	1591	57.59	7.07	2.25	5.64	28.29	7.02	20.51	7.70	4.02	7.51	5.97	21.32	7.77	7.96	1.01	26.93	21.09
10/13/2022 9:36:08 AM	1.53	0.00	1.82	0.00	0.00	0.00	0.00	0.00	0.00	13.38	1.43	0.55	3.34	0.11	9.95	809	0	817	0	0	0	0	0	0	0	0	0	1626	57.24	7.11	2.34	5.20	28.45	6.89	20.86	7.78	3.84	7.44	5.58	21.16	7.48	7.96	1.01	26.93	21.09
10/13/2022 9:36:10 AM	1.47	0.00	1.87	0.00	0.00	0.00	0.00	0.00	0.00	13.31	1.60	0.55	3.34	0.11	9.96	781	0	841	0	0	0	0	0	0	0	0	0	1622	56.95	7.25	2.46	6.02	28.65	7.38	21.05	7.51	3.98	7.38	5.87	21.71	7.87	8.04	1.01	26.95	21.10
10/13/2022 9:36:13 AM	1.57	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00	13.08	1.48	0.54	3.50	0.10	9.97	835	0	868	0	0	0	0	0	0	0	0	0	1702	56.00	7.30	2.40	5.71	28.74	7.25	21.62	7.69	3.86	7.37	5.64	21.19	7.51	8.03	1.01	26.94	21.03
10/13/2022 9:36:16 AM	1.56	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	12.81	1.48	0.54	3.60	0.11	9.97	827	0	916	0	0	0	0	0	0	0	0	0	1743	54.89	7.49	2.33	5.78	29.00	7.41	22.16	7.39	3.97	7.23	5.65	21.21	7.58	8.12	1.01	26.95	21.04
10/13/2022 9:36:19 AM	1.48	0.00	2.24	0.00	0.00	0.00	0.00	0.00	0.00	12.52	1.48	0.55	3.72	0.10	9.98	783	0	1009	0	0	0	0	0	0	0	0	0	1791	53.65	7.83	2.50	5.91	29.57	7.61	22.85	7.35	4.03	7.40	5.66	21.29	7.46	8.10	1.01	26.93	21.04
10/13/2022 9:36:21 AM	1.47	0.00	2.35	0.00	0.00	0.00	0.00	0.00	0.00	12.13	1.43	0.54	3.83	0.11	9.99	780	0	1059	0	0	0	0	0	0	0	0	0	1840	52.03	8.01	2.47	5.83	29.77	7.62	23.27	7.30	3.99	7.38	5.46	21.04	7.41	7.87	1.01	26.95	21.04
10/13/2022 9:36:24 AM	1.45	0.00	2.37	0.00	0.00	0.00	0.00	0.00	0.00	11.85	1.45	0.53	3.81	0.10	10.01	766	0	1066	0	0	0	0	0	0	0	0	0	1832	50.87	8.01	2.52	5.87	29.72	7.74	23.17	7.20	3.95	7.51	5.47	20.91	7.40	8.01	1.01	26.93	21.01
10/13/2022 9:36:27 AM	1.60	0.00	2.31	0.00	0.00	0.00	0.00	0.00	0.00	11.76	1.51	0.52	3.91	0.10	10.02	849	0	1040	0	0	0	0	0	0	0	0	0	1889	50.48	7.96	2.53	6.10	29.72	7.86	23.37	6.96	3.99	7.51	5.66	20.66	7.57	8.00	1.01	26.95	21.09
10/13/2022 9:36:30 AM	1.35	0.00	2.33	0.00	0.00	0.00	0.00	0.00	0.00	11.72	1.48	0.53	3.68	0.11	10.03	713	0	1048	0	0	0	0	0	0	0	0	0	1762	50.31	7.88	2.60	5.99	29.14	7.59	22.83	7.00	4.03	7.57	5.63	21.14	7.37	7.92	1.01	26.95	21.06
10/13/2022 9:36:32 AM	1.55	0.00	2.18	0.00	0.00	0.00	0.00	0.00	0.00	11.86	1.51	0.53	3.73	0.10	10.03	824	0	981	0	0	0	0	0	0	0	0	0	1805	50.89	7.77	2.47	6.00	29.48	7.59	22.57	7.18	4.04	7.49	5.84	20.94	7.38	7.96	1.01	26.94	21.03
10/13/2022 9:36:35 AM	1.36	0.00	2.20	0.00	0.00	0.00	0.00	0.00	0.00	12.06	1.48	0.54	3.56	0.10	10.04	721	0	990	0	0	0	0	0	0	0	0	0	1711	51.72	7.67	2.42	5.81	28.83	7.55	22.21	7.23	3.99	7.41	5.48	21.12	7.55	7.97	1.01	26.95	21.06
