"","DateTime","Month","Year","Latitude","Longitude","Region","DO","DOSAT","FLUOR","FLUORRFU","FNU","PH","SPC","WT","GreenAlgae.ug.L","Cyanobacteria.ug.L","Diatoms.ug.L","Cryptophytes.ug.L","Total.Conc.FP.ug.L"
"31",2022-01-06 08:07:00,"Jan",2022,38.0214966658333,-121.807871666667,"Confluence",9.95166666666667,86.65,3.355,0.82,25.4,7.37,380.166666666667,9.22,0,1.49,0.85,0.09,2.43
"32",2022-01-06 08:08:00,"Jan",2022,38.0215113896875,-121.807592916562,"Confluence",9.94333333333333,86.6,3.38,0.826666666666667,24.0833333333333,7.37,381,9.22,0,1.51,0.9,0.06,2.47
"33",2022-01-06 08:09:00,"Jan",2022,38.0215893058333,-121.806564445,"Confluence",9.95583333333333,86.6833333333333,3.43416666666667,0.839166666666667,27.825,7.37416666666667,378.416666666667,9.22,0,1.64,1.03,0.03,2.69
"34",2022-01-06 08:10:00,"Jan",2022,38.0217218190909,-121.805499697273,"Confluence",9.97727272727273,86.8727272727273,3.38818181818182,0.828181818181818,28.0363636363636,7.38,377.272727272727,9.22,0,1.6,0.99,0.04,2.63
"35",2022-01-06 08:11:00,"Jan",2022,38.0218393041667,-121.804505553333,"Confluence",9.98,86.9,3.38,0.8275,27.5833333333333,7.38,377.583333333333,9.22,0,1.57,1.01,0.03,2.61
"36",2022-01-06 08:12:00,"Jan",2022,38.0219257107292,-121.8035072225,"Confluence",9.98,86.9,3.40666666666667,0.833333333333333,27.1666666666667,7.38,377.75,9.22,0,1.59,1.02,0.03,2.64
"37",2022-01-06 08:13:00,"Jan",2022,38.0220501391667,-121.80253514,"Confluence",9.98,86.8916666666667,3.37416666666667,0.823333333333333,27.0416666666667,7.385,381,9.22,0,1.55,1.02,0.03,2.61
"38",2022-01-06 08:14:00,"Jan",2022,38.0222162516667,-121.8015490275,"Confluence",9.975,86.85,3.4,0.830833333333333,26.8,7.39,381.916666666667,9.22,0,1.53,1.01,0.05,2.59
"39",2022-01-06 08:15:00,"Jan",2022,38.0224259725,-121.800599445,"Confluence",9.975,86.85,3.36166666666667,0.8225,26.1,7.39,381.25,9.22,0,1.5,0.85,0.12,2.48
"40",2022-01-06 08:16:00,"Jan",2022,38.022638055,-121.799659721667,"Confluence",9.97,86.8083333333333,3.3525,0.82,26.125,7.39,382.75,9.2225,0,1.48,0.79,0.14,2.41
"41",2022-01-06 08:17:00,"Jan",2022,38.0227827766667,-121.798699444167,"Confluence",9.9675,86.8,3.34,0.816666666666667,24.375,7.39,383.916666666667,9.23,0,1.47,0.78,0.13,2.38
"42",2022-01-06 08:18:00,"Jan",2022,38.022954445,-121.797750416667,"Confluence",9.96,86.7416666666667,3.38583333333333,0.8275,23.8166666666667,7.39,384.916666666667,9.23,0,1.44,0.81,0.15,2.4
"43",2022-01-06 08:19:00,"Jan",2022,38.0231900008333,-121.796861389167,"Confluence",9.96,86.7,3.34,0.8175,22.9166666666667,7.39,383.666666666667,9.23,0,1.45,0.88,0.08,2.42
"44",2022-01-06 08:20:00,"Jan",2022,38.0233916675,-121.795940973333,"Confluence",9.955,86.6916666666667,3.3725,0.825,23.45,7.39,385,9.22083333333333,0,1.45,0.82,0.12,2.39
"45",2022-01-06 08:21:00,"Jan",2022,38.0234651391667,-121.794963333333,"Confluence",9.95,86.7,3.3675,0.8225,22.7666666666667,7.39,386.333333333333,9.22666666666667,0,1.45,0.92,0.06,2.43
"46",2022-01-06 08:22:00,"Jan",2022,38.0237940804167,-121.794192065417,"Confluence",9.94916666666667,86.6083333333333,3.35833333333333,0.820833333333333,22.4083333333333,7.39,387.916666666667,9.2275,0,1.45,0.94,0.06,2.46
"47",2022-01-06 08:23:00,"Jan",2022,38.0244368066667,-121.7937,"Confluence",9.9475,86.6,3.3675,0.8225,22.225,7.39,388.166666666667,9.2225,0,1.43,0.98,0.05,2.45
"48",2022-01-06 08:24:00,"Jan",2022,38.0241638875,-121.793285695,"Confluence",9.94,86.5666666666667,3.35333333333333,0.819166666666667,20.9333333333333,7.3825,386,9.23583333333333,0,1.4,0.94,0.1,2.44
"49",2022-01-06 08:25:00,"Jan",2022,38.0238697216667,-121.7931586125,"Confluence",9.94416666666667,86.6,3.37416666666667,0.825,21.225,7.38916666666667,387.25,9.23166666666667,0,1.42,0.96,0.06,2.44
"50",2022-01-06 08:26:00,"Jan",2022,38.0237933341667,-121.792984721667,"Confluence",9.95,86.6583333333333,3.37083333333333,0.824166666666667,21.175,7.39,388.916666666667,9.23,0,1.42,0.98,0.05,2.44
"51",2022-01-06 08:27:00,"Jan",2022,38.023759445,-121.7929227775,"Confluence",9.95,86.6,3.33583333333333,0.815,21.0166666666667,7.39416666666667,389,9.23,0,1.4,0.92,0.08,2.4
"52",2022-01-06 08:28:00,"Jan",2022,38.0237134725,-121.792908611667,"Confluence",9.95,86.6083333333333,3.33833333333333,0.816666666666667,20.65,7.4,389,9.23,0,1.42,0.97,0.05,2.44
"53",2022-01-06 08:29:00,"Jan",2022,38.0237379175,-121.792925695,"Confluence",9.9425,86.575,3.31666666666667,0.811666666666667,22.35,7.4,389.75,9.23,0,1.44,0.95,0.05,2.44
"54",2022-01-06 08:30:00,"Jan",2022,38.0237062508333,-121.7929652775,"Confluence",9.95333333333333,86.6666666666667,3.34333333333333,0.818333333333333,21.9333333333333,7.4,389.416666666667,9.22166666666667,0,1.44,0.95,0.04,2.43
"55",2022-01-06 08:31:00,"Jan",2022,38.0237376383333,-121.793022084167,"Confluence",9.95166666666667,86.625,3.295,0.805,21.0833333333333,7.4,389,9.21,0,1.41,1.01,0.06,2.48
"56",2022-01-06 08:32:00,"Jan",2022,38.0237843058333,-121.793102204271,"Confluence",9.96,86.7,3.38583333333333,0.8275,20.8833333333333,7.40416666666667,389.333333333333,9.21333333333333,0,1.42,1.04,0.06,2.52
"57",2022-01-06 08:33:00,"Jan",2022,38.0237747233333,-121.79319875,"Confluence",9.95916666666667,86.675,3.36416666666667,0.8225,21.8916666666667,7.41,390,9.21083333333333,0,1.44,1.01,0.05,2.49
"58",2022-01-06 08:34:00,"Jan",2022,38.0238257581818,-121.793248486364,"Confluence",9.95727272727273,86.7,3.33909090909091,0.817272727272727,21.9181818181818,7.41,389.818181818182,9.20727272727273,0,1.44,1.02,0.03,2.49
"59",2022-01-06 08:35:00,"Jan",2022,38.0238770833333,-121.79332875,"Confluence",9.96,86.6333333333333,3.35,0.818333333333333,21.9416666666667,7.41,389,9.18,0,1.43,0.99,0.04,2.47
"60",2022-01-06 08:36:00,"Jan",2022,38.0238941666667,-121.79333514,"Confluence",9.9625,86.675,3.36833333333333,0.823333333333333,22.2083333333333,7.41,389,9.17916666666667,0,1.44,0.99,0.03,2.47
"61",2022-01-06 08:37:00,"Jan",2022,38.0239290283333,-121.793386943333,"Confluence",9.9575,86.6,3.335,0.815833333333333,22.1583333333333,7.41,389,9.18,0,1.44,0.97,0.03,2.44
"62",2022-01-06 08:38:00,"Jan",2022,38.0239647225,-121.793445693333,"Confluence",9.96,86.625,3.315,0.81,21.8416666666667,7.41916666666667,389,9.18,0,1.41,0.99,0.04,2.44
"63",2022-01-06 08:39:00,"Jan",2022,38.0239866658333,-121.793468611667,"Confluence",9.95916666666667,86.6,3.34583333333333,0.819166666666667,21.4666666666667,7.42,389,9.18,0,1.42,1,0.03,2.44
"64",2022-01-06 08:40:00,"Jan",2022,38.02398625,-121.793506666667,"Confluence",9.95833333333333,86.6,3.32333333333333,0.813333333333333,21.1583333333333,7.42,389,9.18416666666667,0,1.43,1,0.03,2.46
"65",2022-01-06 08:41:00,"Jan",2022,38.023979305,-121.793554444167,"Confluence",9.95333333333333,86.6,3.35583333333333,0.82,21.7833333333333,7.42,389,9.19416666666667,0,1.44,1,0.03,2.47
"66",2022-01-06 08:42:00,"Jan",2022,38.0240366484375,-121.793019861042,"Confluence",9.95,86.6,3.33083333333333,0.813333333333333,21.9,7.42,389,9.19666666666667,0,1.43,1.01,0.03,2.47
"67",2022-01-06 08:43:00,"Jan",2022,38.0245708325,-121.789629723333,"Confluence",9.95,86.6,3.34416666666667,0.818333333333333,21.575,7.42,388,9.2,0,1.41,1.01,0.04,2.46
"68",2022-01-06 08:44:00,"Jan",2022,38.0251590266667,-121.784201110833,"Confluence",9.94666666666667,86.5666666666667,3.37166666666667,0.825,20.55,7.42,385,9.2075,0,1.43,0.99,0.03,2.45
"69",2022-01-06 08:45:00,"Jan",2022,38.0263095833333,-121.7778388875,"Confluence",9.9975,86.8916666666667,3.27916666666667,0.801666666666667,24.825,7.43666666666667,350,9.15916666666667,0,1.47,0.98,0.03,2.48
"70",2022-01-06 08:46:00,"Jan",2022,38.0277766658333,-121.77144625,"Confluence",9.9975,86.9166666666667,3.30416666666667,0.808333333333333,22.9333333333333,7.4275,360.416666666667,9.16166666666667,0,1.44,0.98,0.01,2.44
"71",2022-01-06 08:47:00,"Jan",2022,38.0283673616667,-121.764766665833,"Confluence",10.0058333333333,86.975,3.3125,0.808333333333333,22.0083333333333,7.43166666666667,355.833333333333,9.15916666666667,0,1.42,0.99,0.02,2.43
"72",2022-01-06 08:48:00,"Jan",2022,38.0282151383333,-121.758058193333,"Confluence",9.97166666666667,86.7416666666667,3.34916666666667,0.819166666666667,21.375,7.42833333333333,369.833333333333,9.1825,0,1.41,0.99,0.01,2.41
"73",2022-01-06 08:49:00,"Jan",2022,38.0279581933333,-121.751393333333,"Confluence",9.99166666666667,86.8583333333333,3.27416666666667,0.8,21.3166666666667,7.43333333333333,357.583333333333,9.16583333333333,0,1.39,0.97,0.02,2.38
"74",2022-01-06 08:50:00,"Jan",2022,38.0279115283333,-121.744638611667,"Confluence",9.98,86.8,3.33666666666667,0.815833333333333,20.9916666666667,7.43,367.5,9.1825,0,1.4,1.01,0.03,2.44
"75",2022-01-06 08:51:00,"Jan",2022,38.028432916875,-121.737971250104,"Confluence",9.9275,86.4666666666667,3.41916666666667,0.834166666666667,21.1083333333333,7.42,385,9.22833333333333,0,1.41,1.01,0.02,2.44
"76",2022-01-06 08:52:00,"Jan",2022,38.0300337684375,-121.731502517083,"Confluence",9.91166666666667,86.3333333333333,3.41833333333333,0.836666666666667,20.4083333333333,7.4225,380.416666666667,9.245,0,1.4,1.03,0.02,2.45
"77",2022-01-06 08:53:00,"Jan",2022,38.0321641658333,-121.725367639167,"Confluence",9.93666666666667,86.5,3.38166666666667,0.826666666666667,19.7833333333333,7.43,369.416666666667,9.21333333333333,0,1.38,1.02,0.03,2.42
"78",2022-01-06 08:54:00,"Jan",2022,38.03372639,-121.718978056667,"Confluence",9.95583333333333,86.6333333333333,3.3575,0.820833333333333,19.275,7.43,363.583333333333,9.195,0,1.36,1.03,0.03,2.41
"79",2022-01-06 08:55:00,"Jan",2022,38.0345241675,-121.713180416667,"Confluence",9.91666666666667,86.4,3.37666666666667,0.826666666666667,18.2666666666667,7.42083333333333,373.25,9.25333333333333,0,1.35,1.01,0.01,2.38
"80",2022-01-06 08:56:00,"Jan",2022,38.034910835,-121.7093870825,"Confluence",9.9375,86.5166666666667,3.37666666666667,0.824166666666667,18.45,7.43,365.833333333333,9.21666666666667,0,1.36,1.05,0.01,2.42
"81",2022-01-06 08:57:00,"Jan",2022,38.0364252783333,-121.7055670825,"Confluence",9.94666666666667,86.5833333333333,3.3475,0.818333333333333,18.5166666666667,7.43,364.166666666667,9.2125,0,1.35,1.02,0.04,2.4
"82",2022-01-06 08:58:00,"Jan",2022,38.0396363645455,-121.70108697,"Confluence",9.97454545454545,86.7454545454545,3.35272727272727,0.819090909090909,18.8,7.43,353,9.17636363636364,0,1.34,1.03,0.02,2.39
"83",2022-01-06 08:59:00,"Jan",2022,38.043603335,-121.697240694167,"Confluence",9.975,86.7666666666667,3.3425,0.816666666666667,18.525,7.43,351.833333333333,9.17833333333333,0,1.33,1.06,0.02,2.41
"84",2022-01-06 09:00:00,"Jan",2022,38.0480140275,-121.693621110833,"Confluence",9.99166666666667,86.8416666666667,3.33,0.814166666666667,18.625,7.43,347.166666666667,9.15666666666667,0,1.34,1.05,0.01,2.41
"85",2022-01-06 09:01:00,"Jan",2022,38.0523833341667,-121.689915415833,"Western Delta",9.98083333333333,86.7916666666667,3.38416666666667,0.8275,18.3833333333333,7.43,352.083333333333,9.17333333333333,0,1.35,1.06,0.01,2.41
"86",2022-01-06 09:02:00,"Jan",2022,38.0559874991667,-121.685975694167,"Western Delta",9.96,86.6416666666667,3.33083333333333,0.815,18.4916666666667,7.43,354.166666666667,9.19333333333333,0,1.34,1.07,0.02,2.42
"87",2022-01-06 09:03:00,"Jan",2022,38.0577758333333,-121.683386250833,"Western Delta",9.9675,86.6416666666667,3.38583333333333,0.8275,18.4666666666667,7.43,345.583333333333,9.1575,0,1.33,1.07,0.03,2.42
"88",2022-01-06 09:04:00,"Jan",2022,38.0592626375,-121.680810139167,"Western Delta",9.97333333333333,86.65,3.405,0.831666666666667,18.175,7.42916666666667,341.333333333333,9.13583333333333,0,1.34,1.12,0,2.46
"89",2022-01-06 09:05:00,"Jan",2022,38.0609866666667,-121.678487776667,"Western Delta",9.96333333333333,86.6,3.3975,0.831666666666667,18.5833333333333,7.42916666666667,345.416666666667,9.14916666666667,0,1.34,1.07,0.02,2.43
"90",2022-01-06 09:06:00,"Jan",2022,38.0639175,-121.677087916667,"Western Delta",9.95583333333333,86.55,3.39833333333333,0.830833333333333,18.2833333333333,7.42916666666667,347.75,9.16083333333333,0,1.33,1.09,0.01,2.43
"91",2022-01-06 09:07:00,"Jan",2022,38.0683509733333,-121.676655000833,"Western Delta",9.95,86.5,3.40333333333333,0.833333333333333,18.1,7.4275,344.416666666667,9.15583333333333,0,1.32,1.11,0.01,2.44
"92",2022-01-06 09:08:00,"Jan",2022,38.0733158316667,-121.676652361667,"Western Delta",9.945,86.4,3.4,0.831666666666667,18.4583333333333,7.42,341.166666666667,9.13583333333333,0,1.32,1.13,0.01,2.46
"93",2022-01-06 09:09:00,"Jan",2022,38.0782406958333,-121.6783840275,"Western Delta",9.925,86.2583333333333,3.405,0.8325,18.3,7.42,345.333333333333,9.14833333333333,0,1.35,1.08,0.01,2.44
"94",2022-01-06 09:10:00,"Jan",2022,38.0831238891667,-121.680033474167,"Western Delta",9.92333333333333,86.1666666666667,3.44166666666667,0.841666666666667,18.3166666666667,7.42,336.416666666667,9.1125,0,1.34,1.09,0.02,2.45
"95",2022-01-06 09:11:00,"Jan",2022,38.08632139,-121.680837915833,"Western Delta",9.98416666666667,86.575,3.3675,0.823333333333333,17.4,7.42583333333333,311.25,9.05916666666667,0,1.28,1.11,0.01,2.4
"96",2022-01-06 09:12:00,"Jan",2022,38.087754445,-121.681042776667,"Western Delta",9.8775,85.575,3.40833333333333,0.833333333333333,16.5583333333333,7.39,313.916666666667,9.02083333333333,0,1.28,1.12,0.02,2.42
"97",2022-01-06 09:13:00,"Jan",2022,38.0882673608333,-121.681132639167,"Western Delta",9.87916666666667,85.6,3.4,0.8325,15.875,7.39,313.666666666667,9.03083333333333,0,1.29,1.1,0.02,2.4
"98",2022-01-06 09:14:00,"Jan",2022,38.0882672241667,-121.6808808325,"Western Delta",10.0008333333333,86.65,3.24833333333333,0.793333333333333,17.725,7.42,301.166666666667,9.03,0,1.3,1.01,0.01,2.32
"99",2022-01-06 09:15:00,"Jan",2022,38.0883201383333,-121.6807965275,"Western Delta",10.0891666666667,87.4,3.17833333333333,0.775,17.8166666666667,7.44,295.5,9.02666666666667,0,1.29,1,0.02,2.3
"100",2022-01-06 09:16:00,"Jan",2022,38.0882552783333,-121.680806389167,"Western Delta",10.0991666666667,87.5,3.18583333333333,0.7775,17.6583333333333,7.44,295.916666666667,9.03,0,1.28,0.99,0.01,2.28
"101",2022-01-06 09:17:00,"Jan",2022,38.0881702775,-121.680866529167,"Western Delta",10.1083333333333,87.6,3.14416666666667,0.7675,17.7,7.44,296,9.03,0,1.29,0.98,0.02,2.28
"102",2022-01-06 09:18:00,"Jan",2022,38.0880769441667,-121.680877499167,"Western Delta",10.1083333333333,87.6,3.1925,0.78,17.55,7.44,296,9.03,0,1.29,0.97,0.01,2.27
"103",2022-01-06 09:19:00,"Jan",2022,38.0882080558333,-121.681017223333,"Western Delta",10.11,87.6,3.205,0.783333333333333,17.8,7.44,295.25,9.03,0,1.3,1,0.01,2.31
"104",2022-01-06 09:20:00,"Jan",2022,38.089073004375,-121.680599877604,"Western Delta",10.0833333333333,87.3833333333333,3.24416666666667,0.790833333333333,17.75,7.4325,298.416666666667,9.03166666666667,0,1.28,1.01,0.01,2.3
"105",2022-01-06 09:21:00,"Jan",2022,38.0896444433333,-121.679929372917,"Western Delta",10.08,87.425,3.18333333333333,0.7775,17.4666666666667,7.43166666666667,296.5,9.06916666666667,0,1.27,0.98,0.01,2.26
"106",2022-01-06 09:22:00,"Jan",2022,38.0901195841667,-121.679267083333,"Western Delta",10.1283333333333,87.85,3.12666666666667,0.763333333333333,17.5583333333333,7.44666666666667,291.583333333333,9.07333333333333,0,1.27,0.98,0.01,2.25
"107",2022-01-06 09:23:00,"Jan",2022,38.0904989390909,-121.678588030909,"Western Delta",10.1345454545455,87.9,3.10727272727273,0.758181818181818,17.7181818181818,7.45,292.636363636364,9.07363636363636,0,1.26,0.96,0.01,2.23
"108",2022-01-06 09:24:00,"Jan",2022,38.0910173608333,-121.678146805833,"Western Delta",10.1166666666667,87.7833333333333,3.17333333333333,0.773333333333333,17.65,7.44166666666667,300.5,9.09333333333333,0,1.3,1.06,0.01,2.37
"109",2022-01-06 09:25:00,"Jan",2022,38.0916740275,-121.677721388333,"Western Delta",10.0541666666667,87.2666666666667,3.28666666666667,0.8025,18.4333333333333,7.43,312.25,9.1075,0,1.32,1.05,0.02,2.39
"110",2022-01-06 09:26:00,"Jan",2022,38.09238441,-121.677308263958,"Western Delta",10.0108333333333,86.925,3.345,0.818333333333333,18.7583333333333,7.42416666666667,321.833333333333,9.12083333333333,0,1.34,1.09,0.02,2.45
"111",2022-01-06 09:27:00,"Jan",2022,38.0930734716667,-121.676802916667,"Western Delta",9.98166666666667,86.6916666666667,3.39083333333333,0.829166666666667,18.6333333333333,7.42,326.416666666667,9.13,0,1.34,1.13,0.01,2.48
"112",2022-01-06 09:28:00,"Jan",2022,38.0936088891667,-121.676119305833,"Western Delta",9.97,86.5916666666667,3.40583333333333,0.833333333333333,18.9,7.42,327.583333333333,9.13166666666667,0,1.35,1.14,0.01,2.49
"113",2022-01-06 09:29:00,"Jan",2022,38.0941223095833,-121.675395313646,"Western Delta",9.95166666666667,86.5,3.41333333333333,0.833333333333333,19.0916666666667,7.42,330.916666666667,9.14,0,1.34,1.13,0.01,2.48
"114",2022-01-06 09:30:00,"Jan",2022,38.0946184725,-121.674604028333,"Western Delta",9.95,86.5,3.37833333333333,0.825833333333333,18.875,7.42,330.75,9.14,0,1.33,1.12,0.01,2.47
"115",2022-01-06 09:31:00,"Jan",2022,38.095045,-121.673755970833,"Western Delta",9.955,86.5,3.38916666666667,0.828333333333333,18.4583333333333,7.42,329.416666666667,9.145,0,1.33,1.13,0.01,2.47
"116",2022-01-06 09:32:00,"Jan",2022,38.095403055,-121.6728265275,"Western Delta",9.94833333333333,86.475,3.39583333333333,0.829166666666667,18.425,7.42,330.25,9.15,0,1.34,1.13,0.01,2.48
"117",2022-01-06 09:33:00,"Jan",2022,38.0954951391667,-121.672204306667,"Western Delta",9.9325,86.3083333333333,3.44833333333333,0.843333333333333,18.7416666666667,7.42,334.25,9.14083333333333,0,1.34,1.13,0.01,2.49
"118",2022-01-06 09:34:00,"Jan",2022,38.0954440283333,-121.672051095104,"Western Delta",9.92333333333333,86.225,3.40166666666667,0.831666666666667,18.7,7.42,335.833333333333,9.14166666666667,0,1.34,1.13,0.02,2.5
"119",2022-01-06 09:35:00,"Jan",2022,38.0954868066667,-121.6719945825,"Western Delta",9.91833333333333,86.1916666666667,3.41916666666667,0.835833333333333,18.8333333333333,7.42,336.833333333333,9.1425,0,1.36,1.1,0.01,2.47
"120",2022-01-06 09:36:00,"Jan",2022,38.095571805,-121.671940555833,"Western Delta",9.91416666666667,86.1416666666667,3.405,0.8325,18.875,7.42,336.916666666667,9.14083333333333,0,1.33,1.13,0.01,2.47
"121",2022-01-06 09:37:00,"Jan",2022,38.0956381958333,-121.67185639,"Western Delta",9.92416666666667,86.2416666666667,3.415,0.834166666666667,18.6416666666667,7.42,336.333333333333,9.15,0,1.33,1.11,0.01,2.45
"122",2022-01-06 09:38:00,"Jan",2022,38.0956983333333,-121.671775834167,"Western Delta",9.9225,86.225,3.3825,0.825833333333333,18.3,7.42,336.5,9.145,0,1.34,1.1,0.01,2.45
