Station,Month,Year,Diameter (um),Inc Weight %
D41,11,2018,0.3752,0.291111
D4,11,2018,2000,0
D4,11,2018,1821.9,0
D4,11,2018,1659.6,0
D4,11,2018,1511.8,0
D4,11,2018,1377.2,0
D4,11,2018,1254.6,0
D4,11,2018,1142.8,0
D4,11,2018,1041,0
D4,11,2018,948.34,0
D4,11,2018,863.88,0
D4,11,2018,786.95,0
D4,11,2018,716.87,0
D4,11,2018,653.02,0
D4,11,2018,594.87,0
D4,11,2018,541.89,0
D4,11,2018,493.63,0
D4,11,2018,449.67,0
D4,11,2018,409.63,0
D4,11,2018,373.15,0
D4,11,2018,339.92,0
D4,11,2018,309.64,0
D4,11,2018,282.07,0
D4,11,2018,256.95,0
D4,11,2018,234.07,0
D4,11,2018,213.22,0
D4,11,2018,194.23,0
D4,11,2018,176.93,0
D4,11,2018,161.18,0
D4,11,2018,146.82,0
D4,11,2018,133.75,0
D4,11,2018,121.84,0
D4,11,2018,110.99,0
D4,11,2018,101.1,0
D4,11,2018,92.099,0
D4,11,2018,83.897,0
D4,11,2018,76.425,0
D4,11,2018,69.619,0
D4,11,2018,63.419,0
D4,11,2018,57.771,0
D4,11,2018,52.626,0
D4,11,2018,47.94,0
D4,11,2018,43.67,0
D4,11,2018,39.781,0
D4,11,2018,36.239,0
D4,11,2018,33.011,0
D4,11,2018,30.071,0
D4,11,2018,27.393,0
D4,11,2018,24.954,0
D4,11,2018,23.843,0.1342965
D4,11,2018,22.732,0.268593
D4,11,2018,20.707,2.26116
D4,11,2018,18.863,3.58799
D4,11,2018,17.183,3.16007
D4,11,2018,15.653,3.05522
D4,11,2018,14.259,3.30507
D4,11,2018,12.989,3.76296
D4,11,2018,11.832,4.2057
D4,11,2018,10.779,4.55312
D4,11,2018,10,4.731828424
D4,11,2018,9.8187,4.77342
D4,11,2018,8.9443,4.88595
D4,11,2018,8.1477,4.92546
D4,11,2018,7.4221,4.88845
D4,11,2018,6.7611,4.76766
D4,11,2018,6.159,4.55949
D4,11,2018,5.6105,4.27586
D4,11,2018,5.1109,3.9433
D4,11,2018,4.6557,3.59452
D4,11,2018,4.2411,3.26172
D4,11,2018,3.8634,2.96327
D4,11,2018,3.5193,2.70378
D4,11,2018,3.2059,2.47573
D4,11,2018,2.9204,2.26452
D4,11,2018,2.6603,2.05564
D4,11,2018,2.5,1.908494209
D4,11,2018,2.4234,1.83818
D4,11,2018,2.2076,1.60914
D4,11,2018,2.011,1.37345
D4,11,2018,1.8319,1.14282
D4,11,2018,1.6688,0.932042
D4,11,2018,1.5201,0.755237
D4,11,2018,1.3848,0.62257
D4,11,2018,1.2614,0.538501
D4,11,2018,1.1491,0.501479
D4,11,2018,1.0468,0.504755
D4,11,2018,0.95355,0.537936
D4,11,2018,0.86863,0.587056
D4,11,2018,0.79128,0.636468
D4,11,2018,0.72081,0.672129
D4,11,2018,0.65662,0.683593
D4,11,2018,0.59814,0.663548
D4,11,2018,0.54487,0.608863
D4,11,2018,0.49635,0.519111
D4,11,2018,0.45214,0.397403
D4,11,2018,0.41188,0.245519
D4,11,2018,0.3752,0.131552
C3A,12,2018,2000,0
C3A,12,2018,1821.9,0
C3A,12,2018,1659.6,0
C3A,12,2018,1511.8,0
C3A,12,2018,1377.2,0
C3A,12,2018,1254.6,0
C3A,12,2018,1142.8,0
C3A,12,2018,1041,0
C3A,12,2018,948.34,0
C3A,12,2018,863.88,0
C3A,12,2018,786.95,0
C3A,12,2018,716.87,0
C3A,12,2018,653.02,0
C3A,12,2018,594.87,0
C3A,12,2018,541.89,0
C3A,12,2018,493.63,0
C3A,12,2018,449.67,0
C3A,12,2018,409.63,0
C3A,12,2018,373.15,0
C3A,12,2018,339.92,0
C3A,12,2018,309.64,0
C3A,12,2018,282.07,0
C3A,12,2018,256.95,0
C3A,12,2018,234.07,0
C3A,12,2018,213.22,0
C3A,12,2018,194.23,0
C3A,12,2018,176.93,0
C3A,12,2018,161.18,0
C3A,12,2018,146.82,0
C3A,12,2018,133.75,0
C3A,12,2018,121.84,0
C3A,12,2018,110.99,0
C3A,12,2018,101.1,0
C3A,12,2018,92.099,0
C3A,12,2018,83.897,0
C3A,12,2018,76.425,0
C3A,12,2018,69.619,0
C3A,12,2018,63.419,0
C3A,12,2018,57.771,0
C3A,12,2018,52.626,0
C3A,12,2018,47.94,0
C3A,12,2018,43.67,0
C3A,12,2018,39.781,0
C3A,12,2018,36.239,0
C3A,12,2018,33.011,0
C3A,12,2018,30.071,0
C3A,12,2018,27.393,0
C3A,12,2018,24.954,0
C3A,12,2018,23.843,0.0954195
C3A,12,2018,22.732,0.190839
C3A,12,2018,20.707,1.75498
C3A,12,2018,18.863,3.30228
C3A,12,2018,17.183,3.66142
C3A,12,2018,15.653,4.03925
C3A,12,2018,14.259,4.23066
C3A,12,2018,12.989,4.20148
C3A,12,2018,11.832,4.10387
C3A,12,2018,10.779,4.01999
C3A,12,2018,10,3.986041078
C3A,12,2018,9.8187,3.97814
C3A,12,2018,8.9443,4.00194
C3A,12,2018,8.1477,4.06656
C3A,12,2018,7.4221,4.12897
C3A,12,2018,6.7611,4.14398
C3A,12,2018,6.159,4.08574
C3A,12,2018,5.6105,3.95734
C3A,12,2018,5.1109,3.77696
C3A,12,2018,4.6557,3.57403
C3A,12,2018,4.2411,3.37438
C3A,12,2018,3.8634,3.19002
C3A,12,2018,3.5193,3.01909
C3A,12,2018,3.2059,2.84796
C3A,12,2018,2.9204,2.6602
C3A,12,2018,2.6603,2.44182
C3A,12,2018,2.5,2.269319878
C3A,12,2018,2.4234,2.18689
C3A,12,2018,2.2076,1.89984
C3A,12,2018,2.011,1.59489
C3A,12,2018,1.8319,1.2932
C3A,12,2018,1.6688,1.01763
C3A,12,2018,1.5201,0.788727
C3A,12,2018,1.3848,0.620219
C3A,12,2018,1.2614,0.517535
C3A,12,2018,1.1491,0.477489
C3A,12,2018,1.0468,0.490591
C3A,12,2018,0.95355,0.543086
C3A,12,2018,0.86863,0.616669
C3A,12,2018,0.79128,0.691151
C3A,12,2018,0.72081,0.748429
C3A,12,2018,0.65662,0.775296
C3A,12,2018,0.59814,0.762584
C3A,12,2018,0.54487,0.706441
C3A,12,2018,0.49635,0.606467
C3A,12,2018,0.45214,0.466563
C3A,12,2018,0.41188,0.289188
C3A,12,2018,0.3752,0.155209
C10A,12,2018,2000,0
C10A,12,2018,1821.9,0
C10A,12,2018,1659.6,0
C10A,12,2018,1511.8,0
C10A,12,2018,1377.2,0
C10A,12,2018,1254.6,0
C10A,12,2018,1142.8,0
C10A,12,2018,1041,0
C10A,12,2018,948.34,0
C10A,12,2018,863.88,0
C10A,12,2018,786.95,0
C10A,12,2018,716.87,0
C10A,12,2018,653.02,0
C10A,12,2018,594.87,0
C10A,12,2018,541.89,0
C10A,12,2018,493.63,0
C10A,12,2018,449.67,0
C10A,12,2018,409.63,0
C10A,12,2018,373.15,0
C10A,12,2018,339.92,0
C10A,12,2018,309.64,0
C10A,12,2018,282.07,0
C10A,12,2018,256.95,0
C10A,12,2018,234.07,0
C10A,12,2018,213.22,0
C10A,12,2018,194.23,0
C10A,12,2018,176.93,0
C10A,12,2018,161.18,0
C10A,12,2018,146.82,0
C10A,12,2018,133.75,0
C10A,12,2018,121.84,0
C10A,12,2018,110.99,0
C10A,12,2018,101.1,0
C10A,12,2018,92.099,0
C10A,12,2018,83.897,0
C10A,12,2018,76.425,0
C10A,12,2018,69.619,0
C10A,12,2018,63.419,0
C10A,12,2018,57.771,0
C10A,12,2018,52.626,0
C10A,12,2018,47.94,0
C10A,12,2018,43.67,0.160309
C10A,12,2018,39.781,1.16964
C10A,12,2018,36.239,1.4799
C10A,12,2018,33.011,1.27373
C10A,12,2018,30.071,1.78938
C10A,12,2018,27.393,2.57989
C10A,12,2018,24.954,3.23798
C10A,12,2018,23.843,3.443275
C10A,12,2018,22.732,3.64857
C10A,12,2018,20.707,3.84377
C10A,12,2018,18.863,3.94086
C10A,12,2018,17.183,3.98421
C10A,12,2018,15.653,4.00079
C10A,12,2018,14.259,4.01139
C10A,12,2018,12.989,3.99643
C10A,12,2018,11.832,3.94114
C10A,12,2018,10.779,3.84081
C10A,12,2018,10,3.730867409
C10A,12,2018,9.8187,3.70528
C10A,12,2018,8.9443,3.55602
C10A,12,2018,8.1477,3.40661
C10A,12,2018,7.4221,3.26186
C10A,12,2018,6.7611,3.11951
C10A,12,2018,6.159,2.97678
C10A,12,2018,5.6105,2.83372
C10A,12,2018,5.1109,2.69216
C10A,12,2018,4.6557,2.55484
C10A,12,2018,4.2411,2.42253
C10A,12,2018,3.8634,2.29312
C10A,12,2018,3.5193,2.16169
C10A,12,2018,3.2059,2.02206
C10A,12,2018,2.9204,1.86915
C10A,12,2018,2.6603,1.70038
C10A,12,2018,2.5,1.57647737
C10A,12,2018,2.4234,1.51727
C10A,12,2018,2.2076,1.32532
C10A,12,2018,2.011,1.13333
C10A,12,2018,1.8319,0.951775
C10A,12,2018,1.6688,0.790729
C10A,12,2018,1.5201,0.658264
C10A,12,2018,1.3848,0.558934
C10A,12,2018,1.2614,0.493586
C10A,12,2018,1.1491,0.459407
C10A,12,2018,1.0468,0.4507
C10A,12,2018,0.95355,0.45978
C10A,12,2018,0.86863,0.477356
C10A,12,2018,0.79128,0.493921
C10A,12,2018,0.72081,0.501308
C10A,12,2018,0.65662,0.49374
C10A,12,2018,0.59814,0.467285
C10A,12,2018,0.54487,0.420462
C10A,12,2018,0.49635,0.353214
C10A,12,2018,0.45214,0.267474
C10A,12,2018,0.41188,0.16405
C10A,12,2018,0.3752,0.0875503
NZ068,12,2018,2000,0
NZ068,12,2018,1821.9,0
NZ068,12,2018,1659.6,0
NZ068,12,2018,1511.8,0
NZ068,12,2018,1377.2,0
NZ068,12,2018,1254.6,0
NZ068,12,2018,1142.8,0
NZ068,12,2018,1041,0
NZ068,12,2018,948.34,0
NZ068,12,2018,863.88,0
NZ068,12,2018,786.95,0
NZ068,12,2018,716.87,0
NZ068,12,2018,653.02,0
NZ068,12,2018,594.87,0
NZ068,12,2018,541.89,0
NZ068,12,2018,493.63,0
NZ068,12,2018,449.67,0
NZ068,12,2018,409.63,0
NZ068,12,2018,373.15,0
NZ068,12,2018,339.92,0
NZ068,12,2018,309.64,0
NZ068,12,2018,282.07,0
NZ068,12,2018,256.95,0
NZ068,12,2018,234.07,0
NZ068,12,2018,213.22,0
NZ068,12,2018,194.23,0
NZ068,12,2018,176.93,0
NZ068,12,2018,161.18,0
NZ068,12,2018,146.82,0
NZ068,12,2018,133.75,0
NZ068,12,2018,121.84,0
NZ068,12,2018,110.99,0
NZ068,12,2018,101.1,0
NZ068,12,2018,92.099,0
NZ068,12,2018,83.897,0
NZ068,12,2018,76.425,0
NZ068,12,2018,69.619,0
NZ068,12,2018,63.419,0
NZ068,12,2018,57.771,0
NZ068,12,2018,52.626,0
NZ068,12,2018,47.94,0
NZ068,12,2018,43.67,0
NZ068,12,2018,39.781,0
NZ068,12,2018,36.239,0
NZ068,12,2018,33.011,0
NZ068,12,2018,30.071,0
NZ068,12,2018,27.393,0
NZ068,12,2018,24.954,0
NZ068,12,2018,23.843,0
NZ068,12,2018,22.732,0
NZ068,12,2018,20.707,0
NZ068,12,2018,18.863,0
NZ068,12,2018,17.183,0
NZ068,12,2018,15.653,0
NZ068,12,2018,14.259,0
NZ068,12,2018,12.989,0
NZ068,12,2018,11.832,0
NZ068,12,2018,10.779,0
NZ068,12,2018,10,0
NZ068,12,2018,9.8187,0
NZ068,12,2018,8.9443,0
NZ068,12,2018,8.1477,0
NZ068,12,2018,7.4221,0
NZ068,12,2018,6.7611,0
NZ068,12,2018,6.159,0
NZ068,12,2018,5.6105,0
NZ068,12,2018,5.1109,0
NZ068,12,2018,4.6557,0
NZ068,12,2018,4.2411,0
NZ068,12,2018,3.8634,0
NZ068,12,2018,3.5193,0
NZ068,12,2018,3.2059,0
NZ068,12,2018,2.9204,0
NZ068,12,2018,2.6603,0
NZ068,12,2018,2.5,0.468278997
NZ068,12,2018,2.4234,0.692048
NZ068,12,2018,2.2076,5.83019
NZ068,12,2018,2.011,10.0657
NZ068,12,2018,1.8319,10.1777
NZ068,12,2018,1.6688,9.57557
NZ068,12,2018,1.5201,8.3392
NZ068,12,2018,1.3848,6.3583
NZ068,12,2018,1.2614,4.03032
NZ068,12,2018,1.1491,1.6689
NZ068,12,2018,1.0468,0.326531
NZ068,12,2018,0.95355,0.229781
NZ068,12,2018,0.86863,0.67302
NZ068,12,2018,0.79128,1.74734
NZ068,12,2018,0.72081,3.47093
NZ068,12,2018,0.65662,5.08466
NZ068,12,2018,0.59814,6.38166
NZ068,12,2018,0.54487,6.99893
NZ068,12,2018,0.49635,6.79824
NZ068,12,2018,0.45214,5.71087
NZ068,12,2018,0.41188,3.76209
NZ068,12,2018,0.3752,2.07805
D19,12,2018,2000,0
D19,12,2018,1821.9,0
D19,12,2018,1659.6,0
D19,12,2018,1511.8,0
D19,12,2018,1377.2,0
D19,12,2018,1254.6,0
D19,12,2018,1142.8,0
D19,12,2018,1041,0
D19,12,2018,948.34,0
D19,12,2018,863.88,0
D19,12,2018,786.95,0
D19,12,2018,716.87,0
D19,12,2018,653.02,0
D19,12,2018,594.87,0
D19,12,2018,541.89,0
D19,12,2018,493.63,0
D19,12,2018,449.67,0
D19,12,2018,409.63,0
D19,12,2018,373.15,0
D19,12,2018,339.92,0
D19,12,2018,309.64,0
D19,12,2018,282.07,0
D19,12,2018,256.95,0
D19,12,2018,234.07,0
D19,12,2018,213.22,0
D19,12,2018,194.23,0
D19,12,2018,176.93,0
D19,12,2018,161.18,0
D19,12,2018,146.82,0
D19,12,2018,133.75,0
D19,12,2018,121.84,0
D19,12,2018,110.99,0
D19,12,2018,101.1,0
D19,12,2018,92.099,0
D19,12,2018,83.897,0
D19,12,2018,76.425,0
D19,12,2018,69.619,0
D19,12,2018,63.419,0
D19,12,2018,57.771,0
D19,12,2018,52.626,0
D19,12,2018,47.94,0
D19,12,2018,43.67,0
D19,12,2018,39.781,0
D19,12,2018,36.239,0
D19,12,2018,33.011,0
D19,12,2018,30.071,0
D19,12,2018,27.393,0
D19,12,2018,24.954,0
D19,12,2018,23.843,0
D19,12,2018,22.732,0
D19,12,2018,20.707,0
D19,12,2018,18.863,0
D19,12,2018,17.183,0
D19,12,2018,15.653,0
D19,12,2018,14.259,0
D19,12,2018,12.989,0
D19,12,2018,11.832,0
D19,12,2018,10.779,0
D19,12,2018,10,0
D19,12,2018,9.8187,0
D19,12,2018,8.9443,0
D19,12,2018,8.1477,0
D19,12,2018,7.4221,0
D19,12,2018,6.7611,0
D19,12,2018,6.159,0
D19,12,2018,5.6105,0
D19,12,2018,5.1109,0
D19,12,2018,4.6557,0
D19,12,2018,4.2411,0
D19,12,2018,3.8634,0
D19,12,2018,3.5193,0
D19,12,2018,3.2059,0
D19,12,2018,2.9204,0
D19,12,2018,2.6603,0
D19,12,2018,2.5,0.475163304
D19,12,2018,2.4234,0.702222
D19,12,2018,2.2076,5.69242
D19,12,2018,2.011,9.41869
D19,12,2018,1.8319,9.65569
D19,12,2018,1.6688,9.42712
D19,12,2018,1.5201,8.39229
D19,12,2018,1.3848,6.80079
D19,12,2018,1.2614,4.53286
D19,12,2018,1.1491,2.64034
D19,12,2018,1.0468,1.00208
D19,12,2018,0.95355,0.443641
D19,12,2018,0.86863,0.867331
D19,12,2018,0.79128,1.8374
D19,12,2018,0.72081,3.32005
D19,12,2018,0.65662,4.89901
D19,12,2018,0.59814,6.0719
D19,12,2018,0.54487,6.7067
D19,12,2018,0.49635,6.47372
D19,12,2018,0.45214,5.48093
D19,12,2018,0.41188,3.57539
D19,12,2018,0.3752,2.05942
D26,12,2018,2000,0
D26,12,2018,1821.9,0
D26,12,2018,1659.6,0
D26,12,2018,1511.8,0
D26,12,2018,1377.2,0
D26,12,2018,1254.6,0
D26,12,2018,1142.8,0
D26,12,2018,1041,0
D26,12,2018,948.34,0
D26,12,2018,863.88,0
D26,12,2018,786.95,0
D26,12,2018,716.87,0
D26,12,2018,653.02,0
D26,12,2018,594.87,0
D26,12,2018,541.89,0
D26,12,2018,493.63,0
D26,12,2018,449.67,0
D26,12,2018,409.63,0
D26,12,2018,373.15,0
D26,12,2018,339.92,0
D26,12,2018,309.64,0
D26,12,2018,282.07,0
D26,12,2018,256.95,0
D26,12,2018,234.07,0
D26,12,2018,213.22,0
D26,12,2018,194.23,0
D26,12,2018,176.93,0
D26,12,2018,161.18,0
D26,12,2018,146.82,0
D26,12,2018,133.75,0
D26,12,2018,121.84,0
D26,12,2018,110.99,0
D26,12,2018,101.1,0
D26,12,2018,92.099,0
D26,12,2018,83.897,0
D26,12,2018,76.425,0
D26,12,2018,69.619,0
D26,12,2018,63.419,0
D26,12,2018,57.771,0
D26,12,2018,52.626,0
D26,12,2018,47.94,0
D26,12,2018,43.67,0
D26,12,2018,39.781,0
D26,12,2018,36.239,0
D26,12,2018,33.011,0
D26,12,2018,30.071,0
D26,12,2018,27.393,0
D26,12,2018,24.954,0
D26,12,2018,23.843,0
D26,12,2018,22.732,0
D26,12,2018,20.707,0.0416669
D26,12,2018,18.863,0.389901
D26,12,2018,17.183,1.5254
D26,12,2018,15.653,2.69754
D26,12,2018,14.259,3.37168
D26,12,2018,12.989,3.52961
D26,12,2018,11.832,3.82676
D26,12,2018,10.779,4.23798
D26,12,2018,10,4.519078698
D26,12,2018,9.8187,4.5845
D26,12,2018,8.9443,4.82003
D26,12,2018,8.1477,4.948
D26,12,2018,7.4221,4.98133
D26,12,2018,6.7611,4.95496
D26,12,2018,6.159,4.86964
D26,12,2018,5.6105,4.7215
D26,12,2018,5.1109,4.51429
D26,12,2018,4.6557,4.26237
D26,12,2018,4.2411,3.99109
D26,12,2018,3.8634,3.70126
D26,12,2018,3.5193,3.39877
D26,12,2018,3.2059,3.08183
D26,12,2018,2.9204,2.76883
D26,12,2018,2.6603,2.4683
D26,12,2018,2.5,2.278091769
D26,12,2018,2.4234,2.1872
D26,12,2018,2.2076,1.92588
D26,12,2018,2.011,1.68672
D26,12,2018,1.8319,1.47555
D26,12,2018,1.6688,1.29559
D26,12,2018,1.5201,1.14875
D26,12,2018,1.3848,1.02934
D26,12,2018,1.2614,0.931998
D26,12,2018,1.1491,0.852939
D26,12,2018,1.0468,0.790571
D26,12,2018,0.95355,0.742066
D26,12,2018,0.86863,0.699204
D26,12,2018,0.79128,0.654573
D26,12,2018,0.72081,0.603053
D26,12,2018,0.65662,0.545767
D26,12,2018,0.59814,0.486627
D26,12,2018,0.54487,0.419686
D26,12,2018,0.49635,0.339098
D26,12,2018,0.45214,0.24017
D26,12,2018,0.41188,0.164547
D26,12,2018,0.3752,0.0934521
P8,12,2018,2000,0
P8,12,2018,1821.9,0
P8,12,2018,1659.6,0
P8,12,2018,1511.8,0
P8,12,2018,1377.2,0
P8,12,2018,1254.6,0
P8,12,2018,1142.8,0
P8,12,2018,1041,0
P8,12,2018,948.34,0
P8,12,2018,863.88,0
P8,12,2018,786.95,0
P8,12,2018,716.87,0
P8,12,2018,653.02,0
P8,12,2018,594.87,0
P8,12,2018,541.89,0
P8,12,2018,493.63,0
P8,12,2018,449.67,0
P8,12,2018,409.63,0
P8,12,2018,373.15,0
P8,12,2018,339.92,0
P8,12,2018,309.64,0
P8,12,2018,282.07,0
P8,12,2018,256.95,0
P8,12,2018,234.07,0
P8,12,2018,213.22,0
P8,12,2018,194.23,0
P8,12,2018,176.93,0
P8,12,2018,161.18,0
P8,12,2018,146.82,0
P8,12,2018,133.75,0
P8,12,2018,121.84,0
P8,12,2018,110.99,0
P8,12,2018,101.1,0
P8,12,2018,92.099,0
P8,12,2018,83.897,0
P8,12,2018,76.425,0
P8,12,2018,69.619,0
P8,12,2018,63.419,0
P8,12,2018,57.771,0
P8,12,2018,52.626,0
P8,12,2018,47.94,0
P8,12,2018,43.67,0
P8,12,2018,39.781,0
P8,12,2018,36.239,0
P8,12,2018,33.011,0
P8,12,2018,30.071,0
P8,12,2018,27.393,0
P8,12,2018,24.954,0
P8,12,2018,23.843,0
P8,12,2018,22.732,0
P8,12,2018,20.707,0
P8,12,2018,18.863,0
P8,12,2018,17.183,0
P8,12,2018,15.653,0
P8,12,2018,14.259,0
P8,12,2018,12.989,0
P8,12,2018,11.832,0
P8,12,2018,10.779,0
P8,12,2018,10,0
P8,12,2018,9.8187,0
P8,12,2018,8.9443,0
P8,12,2018,8.1477,0
P8,12,2018,7.4221,0
P8,12,2018,6.7611,0
P8,12,2018,6.159,0
P8,12,2018,5.6105,0
P8,12,2018,5.1109,0
P8,12,2018,4.6557,0
P8,12,2018,4.2411,0
P8,12,2018,3.8634,0
P8,12,2018,3.5193,0
P8,12,2018,3.2059,0
P8,12,2018,2.9204,0
P8,12,2018,2.6603,0
P8,12,2018,2.5,0.495285047
P8,12,2018,2.4234,0.731959
P8,12,2018,2.2076,6.10784
P8,12,2018,2.011,10.5218
P8,12,2018,1.8319,10.9361
P8,12,2018,1.6688,10.2032
P8,12,2018,1.5201,8.15322
P8,12,2018,1.3848,5.45431
P8,12,2018,1.2614,2.53345
P8,12,2018,1.1491,0.696379
P8,12,2018,1.0468,0.0566439
P8,12,2018,0.95355,0
P8,12,2018,0.86863,0.0505078
P8,12,2018,0.79128,0.795306
P8,12,2018,0.72081,2.72417
P8,12,2018,0.65662,4.78034
P8,12,2018,0.59814,6.60062
P8,12,2018,0.54487,7.7521
P8,12,2018,0.49635,7.85835
P8,12,2018,0.45214,6.8399
P8,12,2018,0.41188,4.5868
P8,12,2018,0.3752,2.61701
D6,12,2018,2000,0
D6,12,2018,1821.9,0
D6,12,2018,1659.6,0
D6,12,2018,1511.8,0
D6,12,2018,1377.2,0
D6,12,2018,1254.6,0
D6,12,2018,1142.8,0
D6,12,2018,1041,0
D6,12,2018,948.34,0
D6,12,2018,863.88,0
D6,12,2018,786.95,0
D6,12,2018,716.87,0
D6,12,2018,653.02,0
D6,12,2018,594.87,0
D6,12,2018,541.89,0
D6,12,2018,493.63,0
D6,12,2018,449.67,0
D6,12,2018,409.63,0
D6,12,2018,373.15,0
D6,12,2018,339.92,0
D6,12,2018,309.64,0
D6,12,2018,282.07,0
D6,12,2018,256.95,0
D6,12,2018,234.07,0
D6,12,2018,213.22,0
D6,12,2018,194.23,0
D6,12,2018,176.93,0
D6,12,2018,161.18,0
D6,12,2018,146.82,0
D6,12,2018,133.75,0
D6,12,2018,121.84,0
D6,12,2018,110.99,0
D6,12,2018,101.1,0
D6,12,2018,92.099,0
D6,12,2018,83.897,0
D6,12,2018,76.425,0
D6,12,2018,69.619,0
D6,12,2018,63.419,0
D6,12,2018,57.771,0
D6,12,2018,52.626,0
D6,12,2018,47.94,0
D6,12,2018,43.67,0
D6,12,2018,39.781,0
D6,12,2018,36.239,0
D6,12,2018,33.011,0
D6,12,2018,30.071,0
D6,12,2018,27.393,0
D6,12,2018,24.954,0
D6,12,2018,23.843,0
D6,12,2018,22.732,0
D6,12,2018,20.707,0
D6,12,2018,18.863,0.00693064
D6,12,2018,17.183,0.0783214
D6,12,2018,15.653,0.38344
D6,12,2018,14.259,0.920345
D6,12,2018,12.989,1.58563
D6,12,2018,11.832,2.17632
D6,12,2018,10.779,2.73417
D6,12,2018,10,3.130094742
D6,12,2018,9.8187,3.22224
D6,12,2018,8.9443,3.63433
D6,12,2018,8.1477,3.97635
D6,12,2018,7.4221,4.25572
D6,12,2018,6.7611,4.47625
D6,12,2018,6.159,4.63882
D6,12,2018,5.6105,4.74256
D6,12,2018,5.1109,4.78715
D6,12,2018,4.6557,4.77228
D6,12,2018,4.2411,4.69816
D6,12,2018,3.8634,4.56713
D6,12,2018,3.5193,4.38433
D6,12,2018,3.2059,4.15752
D6,12,2018,2.9204,3.89563
D6,12,2018,2.6603,3.60937
D6,12,2018,2.5,3.406440621
D6,12,2018,2.4234,3.30947
D6,12,2018,2.2076,3.00689
D6,12,2018,2.011,2.71095
D6,12,2018,1.8319,2.42909
D6,12,2018,1.6688,2.1682
D6,12,2018,1.5201,1.93286
D6,12,2018,1.3848,1.72623
D6,12,2018,1.2614,1.54428
D6,12,2018,1.1491,1.38534
D6,12,2018,1.0468,1.24648
D6,12,2018,0.95355,1.12819
D6,12,2018,0.86863,1.02366
D6,12,2018,0.79128,0.925521
D6,12,2018,0.72081,0.827137
D6,12,2018,0.65662,0.727464
D6,12,2018,0.59814,0.632046
D6,12,2018,0.54487,0.533287
D6,12,2018,0.49635,0.424714
D6,12,2018,0.45214,0.297939
D6,12,2018,0.41188,0.202828
D6,12,2018,0.3752,0.114428
D7,12,2018,2000,0
D7,12,2018,1821.9,0
D7,12,2018,1659.6,0
D7,12,2018,1511.8,0
D7,12,2018,1377.2,0
D7,12,2018,1254.6,0
D7,12,2018,1142.8,0
D7,12,2018,1041,0
D7,12,2018,948.34,0
D7,12,2018,863.88,0
D7,12,2018,786.95,0
D7,12,2018,716.87,0
D7,12,2018,653.02,0
D7,12,2018,594.87,0
D7,12,2018,541.89,0
D7,12,2018,493.63,0
D7,12,2018,449.67,0
D7,12,2018,409.63,0
D7,12,2018,373.15,0
D7,12,2018,339.92,0
D7,12,2018,309.64,0
D7,12,2018,282.07,0
D7,12,2018,256.95,0
D7,12,2018,234.07,0
D7,12,2018,213.22,0
D7,12,2018,194.23,0
D7,12,2018,176.93,0
D7,12,2018,161.18,0
D7,12,2018,146.82,0
D7,12,2018,133.75,0
D7,12,2018,121.84,0
D7,12,2018,110.99,0
D7,12,2018,101.1,0
D7,12,2018,92.099,0
D7,12,2018,83.897,0
D7,12,2018,76.425,0
D7,12,2018,69.619,0
D7,12,2018,63.419,0
D7,12,2018,57.771,0
D7,12,2018,52.626,0
D7,12,2018,47.94,0
D7,12,2018,43.67,0
D7,12,2018,39.781,0
D7,12,2018,36.239,0.00522488
D7,12,2018,33.011,0.0528318
D7,12,2018,30.071,0.244314
D7,12,2018,27.393,0.554696
D7,12,2018,24.954,0.929667
D7,12,2018,23.843,1.1005435
D7,12,2018,22.732,1.27142
D7,12,2018,20.707,1.61819
D7,12,2018,18.863,1.96491
D7,12,2018,17.183,2.28954
D7,12,2018,15.653,2.59767
D7,12,2018,14.259,2.87469
D7,12,2018,12.989,3.11733
D7,12,2018,11.832,3.33265
D7,12,2018,10.779,3.51322
D7,12,2018,10,3.636247325
D7,12,2018,9.8187,3.66488
D7,12,2018,8.9443,3.78505
D7,12,2018,8.1477,3.87342
D7,12,2018,7.4221,3.93313
D7,12,2018,6.7611,3.96337
D7,12,2018,6.159,3.96747
D7,12,2018,5.6105,3.94338
D7,12,2018,5.1109,3.89097
D7,12,2018,4.6557,3.80798
D7,12,2018,4.2411,3.69517
D7,12,2018,3.8634,3.55417
D7,12,2018,3.5193,3.38707
D7,12,2018,3.2059,3.19773
D7,12,2018,2.9204,2.98937
D7,12,2018,2.6603,2.76838
D7,12,2018,2.5,2.614210511
D7,12,2018,2.4234,2.54054
D7,12,2018,2.2076,2.31274
D7,12,2018,2.011,2.08972
D7,12,2018,1.8319,1.87564
D7,12,2018,1.6688,1.67486
D7,12,2018,1.5201,1.49063
D7,12,2018,1.3848,1.32567
D7,12,2018,1.2614,1.17742
D7,12,2018,1.1491,1.04529
D7,12,2018,1.0468,0.927762
D7,12,2018,0.95355,0.826099
D7,12,2018,0.86863,0.736412
D7,12,2018,0.79128,0.654169
D7,12,2018,0.72081,0.574864
D7,12,2018,0.65662,0.497627
D7,12,2018,0.59814,0.426079
D7,12,2018,0.54487,0.355006
D7,12,2018,0.49635,0.279927
D7,12,2018,0.45214,0.195
D7,12,2018,0.41188,0.132147
D7,12,2018,0.3752,0.0744824
D41,12,2018,2000,0
D41,12,2018,1821.9,0
D41,12,2018,1659.6,0
