SampleID,Genus,Year,Month,Region,StationCode,Group,Units.per.L,BV.um3.per.L
EMP.D19.2017.06.15,Drepanochloris,2017,Jun,Central Delta,D19,Green Algae,965220,21620928
EMP.D28A.2017.06.15,Eucapsis,2017,Jun,Central Delta,D28A,Cyanobacteria,120490560,54558576
EMP.D28A.2017.06.15,Snowella,2017,Jun,Central Delta,D28A,Cyanobacteria,281520,427910.4
EMP.D16.2017.06.16,Eucapsis,2017,Jun,Central Delta,D16,Cyanobacteria,118519920,48097692
EMP.D16.2017.06.16,Cyclotella,2017,Jun,Central Delta,D16,Diatoms,563040,102619670.4
EMP.D26.2017.06.16,Chroococcus,2017,Jun,Central Delta,D26,Cyanobacteria,321740,2310093.2
EMP.D26.2017.06.16,Eucapsis,2017,Jun,Central Delta,D26,Cyanobacteria,134487320,65088002
EMP.D26.2017.06.16,Chlorella,2017,Jun,Central Delta,D26,Green Algae,321740,1155046.6
EMP.MD10A.2017.06.16,Eucapsis,2017,Jun,Southern Interior Delta,MD10A,Cyanobacteria,100187330,35270308
EMP.MD10A.2017.06.16,Navicula,2017,Jun,Southern Interior Delta,MD10A,Diatoms,272990,205242071.7
EMP.MD10A.2017.06.16,Chrysococcus,2017,Jun,Southern Interior Delta,MD10A,Golden Algae,545980,183154450.8
EMP.MD10A.2017.06.16,Chlorella,2017,Jun,Southern Interior Delta,MD10A,Green Algae,7097740,81553032.6
EMP.MD10A.2017.06.16,Drepanochloris,2017,Jun,Southern Interior Delta,MD10A,Green Algae,3275880,6781071.6
EMP.MD10A.2017.06.16,Lagerheimia,2017,Jun,Southern Interior Delta,MD10A,Green Algae,272990,4258644
EMP.P8.2017.06.16,Rhodomonas,2017,Jun,Southern Interior Delta,P8,Cryptophytes,500480,298656435.2
EMP.P8.2017.06.16,Eucapsis,2017,Jun,Southern Interior Delta,P8,Cyanobacteria,224215040,105245939.2
EMP.P8.2017.06.16,Nitzschia,2017,Jun,Southern Interior Delta,P8,Diatoms,500480,15084467.2
EMP.P8.2017.06.16,Skeletonema,2017,Jun,Southern Interior Delta,P8,Diatoms,1000960,100085990.4
EMP.EZ6.2017.06.19,Eucapsis,2017,Jun,Entrapment Zone,EZ6,Cyanobacteria,374757760,128030223.2
EMP.EZ6.2017.06.19,Planktolyngbya,2017,Jun,Entrapment Zone,EZ6,Cyanobacteria,900860,4288093.6
EMP.EZ6.2017.06.19,Fragilaria,2017,Jun,Entrapment Zone,EZ6,Diatoms,900860,69636478
EMP.EZ6.2017.06.19,Planothidium,2017,Jun,Entrapment Zone,EZ6,Diatoms,900860,162731350.4
EMP.EZ6.2017.06.19,Chrysococcus,2017,Jun,Entrapment Zone,EZ6,Golden Algae,1801720,218926997.2
EMP.EZ6.2017.06.19,Kephyrion,2017,Jun,Entrapment Zone,EZ6,Golden Algae,1801720,41421542.8
EMP.EZ6.2017.06.19,Chlorella,2017,Jun,Entrapment Zone,EZ6,Green Algae,27025800,310526442
EMP.EZ6.2017.06.19,Drepanochloris,2017,Jun,Entrapment Zone,EZ6,Green Algae,5405160,17404615.2
EMP.D8.2017.06.19,Eucapsis,2017,Jun,Grizzly and Suisun Bay,D8,Cyanobacteria,527645400,203683993.8
EMP.EZ2.2017.06.19,Cryptomonas,2017,Jun,Entrapment Zone,EZ2,Cryptophytes,643470,378823658.4
EMP.EZ2.2017.06.19,Eucapsis,2017,Jun,Entrapment Zone,EZ2,Cyanobacteria,262535760,101076267.6
EMP.EZ2.2017.06.19,Aulacoseira,2017,Jun,Entrapment Zone,EZ2,Diatoms,643470,57423262.8
EMP.D10.2017.06.19,Chroococcus,2017,Jun,Confluence,D10,Cyanobacteria,3002860,32340802.2
EMP.D10.2017.06.19,Eucapsis,2017,Jun,Confluence,D10,Cyanobacteria,588560560,203428750.7
EMP.D10.2017.06.19,Aulacoseira,2017,Jun,Confluence,D10,Diatoms,3002860,613874669.8
EMP.D10.2017.06.19,Cyclotella,2017,Jun,Confluence,D10,Diatoms,3002860,475472852.4
EMP.D10.2017.06.19,Chlorella,2017,Jun,Confluence,D10,Green Algae,37535750,995448090
EMP.D10.2017.06.19,Drepanochloris,2017,Jun,Confluence,D10,Green Algae,3002860,7927550.4
EMP.D7.2017.06.20,Eucapsis,2017,Jun,Grizzly and Suisun Bay,D7,Cyanobacteria,479257520,175964983.8
EMP.D7.2017.06.20,Cyclotella,2017,Jun,Grizzly and Suisun Bay,D7,Diatoms,900860,143353851.8
EMP.NZS42.2017.06.20,Eucapsis,2017,Jun,Grizzly and Suisun Bay,NZS42,Cyanobacteria,2285930220,876761216.4
EMP.NZ032.2017.06.20,Plagioselmis,2017,Jun,Grizzly and Suisun Bay,NZ032,Cryptophytes,3603440,1215728587
EMP.NZ032.2017.06.20,Eucapsis,2017,Jun,Grizzly and Suisun Bay,NZ032,Cyanobacteria,1412548480,485473454
EMP.NZ032.2017.06.20,Planktolyngbya,2017,Jun,Grizzly and Suisun Bay,NZ032,Cyanobacteria,3603440,15314620
EMP.NZ032.2017.06.20,Thalassiosira,2017,Jun,Grizzly and Suisun Bay,NZ032,Diatoms,7206880,2741497152
EMP.NZ032.2017.06.20,Chlorella,2017,Jun,Grizzly and Suisun Bay,NZ032,Green Algae,37836120,135831670.8
EMP.NZ032.2017.06.20,Drepanochloris,2017,Jun,Grizzly and Suisun Bay,NZ032,Green Algae,3603440,9513081.6
EMP.D41A.2017.06.21,Cryptomonas,2017,Jun,San Pablo Bay,D41A,Cryptophytes,3002860,990133027.8
EMP.D41A.2017.06.21,Eucapsis,2017,Jun,San Pablo Bay,D41A,Cyanobacteria,572044830,196026700.8
EMP.D41A.2017.06.21,Achnanthidium,2017,Jun,San Pablo Bay,D41A,Diatoms,1501430,197453059.3
EMP.D41A.2017.06.21,Chlorella,2017,Jun,San Pablo Bay,D41A,Green Algae,24022880,637086777.6
EMP.D41.2017.06.21,Plagioselmis,2017,Jun,San Pablo Bay,D41,Cryptophytes,2627520,463228022.4
EMP.D41.2017.06.21,Teleaulax,2017,Jun,San Pablo Bay,D41,Cryptophytes,750720,796416326.4
EMP.D41.2017.06.21,Eucapsis,2017,Jun,San Pablo Bay,D41,Cyanobacteria,137006400,47347910.4
EMP.D41.2017.06.21,Planktolyngbya,2017,Jun,San Pablo Bay,D41,Cyanobacteria,375360,1512700.8
EMP.D41.2017.06.21,Achnanthidium,2017,Jun,San Pablo Bay,D41,Diatoms,375360,32487408
EMP.D41.2017.06.21,Thalassiosira,2017,Jun,San Pablo Bay,D41,Diatoms,2252160,3650503622
EMP.D41.2017.06.21,Chlorella,2017,Jun,San Pablo Bay,D41,Green Algae,4879680,448686576
EMP.D41.2017.06.21,Drepanochloris,2017,Jun,San Pablo Bay,D41,Green Algae,4504320,6846566.4
EMP.NZ325.2017.06.21,Cryptomonas,2017,Jun,San Pablo Bay,NZ325,Cryptophytes,9008600,2479617150
EMP.NZ325.2017.06.21,Plagioselmis,2017,Jun,San Pablo Bay,NZ325,Cryptophytes,14413760,1626160403
EMP.NZ325.2017.06.21,Eucapsis,2017,Jun,San Pablo Bay,NZ325,Cyanobacteria,918877200,316093756.8
EMP.NZ325.2017.06.21,Planktolyngbya,2017,Jun,San Pablo Bay,NZ325,Cyanobacteria,1801720,10774285.6
EMP.NZ325.2017.06.21,Thalassiosira,2017,Jun,San Pablo Bay,NZ325,Diatoms,12612040,1548506271
EMP.NZ325.2017.06.21,Chlorella,2017,Jun,San Pablo Bay,NZ325,Green Algae,66663640,765965223.6
EMP.NZ325.2017.06.21,Eutreptiella,2017,Jun,San Pablo Bay,NZ325,Other,1801720,1315760082
EMP.NZ002.2017.06.21,Plagioselmis,2017,Jun,San Pablo Bay,NZ002,Cryptophytes,3378240,731118700.8
EMP.NZ002.2017.06.21,Eucapsis,2017,Jun,San Pablo Bay,NZ002,Cyanobacteria,214518240,73893369.6
EMP.NZ002.2017.06.21,Planktolyngbya,2017,Jun,San Pablo Bay,NZ002,Cyanobacteria,1126080,4082040
EMP.NZ002.2017.06.21,Thalassiosira,2017,Jun,San Pablo Bay,NZ002,Diatoms,1689120,116481715.2
EMP.NZ002.2017.06.21,Chlorella,2017,Jun,San Pablo Bay,NZ002,Green Algae,14076000,1294288200
EMP.NZ004.2017.06.21,Plagioselmis,2017,Jun,San Pablo Bay,NZ004,Cryptophytes,9008600,2736992852
EMP.NZ004.2017.06.21,Eucapsis,2017,Jun,San Pablo Bay,NZ004,Cyanobacteria,364848300,128336515.6
EMP.NZ004.2017.06.21,Planktolyngbya,2017,Jun,San Pablo Bay,NZ004,Cyanobacteria,900860,10864371.6
EMP.NZ004.2017.06.21,Navicula,2017,Jun,San Pablo Bay,NZ004,Diatoms,900860,900805948.4
EMP.NZ004.2017.06.21,Thalassiosira,2017,Jun,San Pablo Bay,NZ004,Diatoms,1801720,83834031.6
EMP.NZ004.2017.06.21,Kephyrion,2017,Jun,San Pablo Bay,NZ004,Golden Algae,900860,36160520.4
EMP.NZ004.2017.06.21,Chlorella,2017,Jun,San Pablo Bay,NZ004,Green Algae,17116340,196666746.6
EMP.D6.2017.06.21,Plagioselmis,2017,Jun,San Pablo Bay,D6,Cryptophytes,9909460,1576892370
EMP.D6.2017.06.21,Eucapsis,2017,Jun,San Pablo Bay,D6,Cyanobacteria,369352600,127417638.4
EMP.D6.2017.06.21,Planktolyngbya,2017,Jun,San Pablo Bay,D6,Cyanobacteria,1801720,2918786.4
EMP.D6.2017.06.21,Cyclotella,2017,Jun,San Pablo Bay,D6,Diatoms,900860,143353851.8
EMP.D6.2017.06.21,Chlorella,2017,Jun,San Pablo Bay,D6,Green Algae,17116340,453925336.8
EMP.D6.2017.06.21,Drepanochloris,2017,Jun,San Pablo Bay,D6,Green Algae,4504300,11891352
EMP.D6.2017.06.21,Euglena,2017,Jun,San Pablo Bay,D6,Other,900860,813161279
EMP.C9.2017.07.12,Cryptomonas,2017,Jul,Southern Interior Delta,C9,Cryptophytes,1201140,201166927.2
EMP.C9.2017.07.12,Eucapsis,2017,Jul,Southern Interior Delta,C9,Cyanobacteria,255842820,88620109.2
EMP.C9.2017.07.12,Microcystis,2017,Jul,Southern Interior Delta,C9,Cyanobacteria,600570,30605047.2
EMP.C9.2017.07.12,Nitzschia,2017,Jul,Southern Interior Delta,C9,Diatoms,600570,15578785.8
EMP.C9.2017.07.12,Chlorella,2017,Jul,Southern Interior Delta,C9,Green Algae,13212540,350396560.8
EMP.C9.2017.07.12,Drepanochloris,2017,Jul,Southern Interior Delta,C9,Green Algae,3603420,7459079.4
EMP.C10A.2017.07.12,Eucapsis,2017,Jul,Southern Interior Delta,C10A,Cyanobacteria,268456280,108504082.7
EMP.C10A.2017.07.12,Microcystis,2017,Jul,Southern Interior Delta,C10A,Cyanobacteria,450430,29480643.5
EMP.C10A.2017.07.12,Planktolyngbya,2017,Jul,Southern Interior Delta,C10A,Cyanobacteria,900860,14418264.3
EMP.C10A.2017.07.12,Snowella,2017,Jul,Southern Interior Delta,C10A,Cyanobacteria,900860,12756177.6
EMP.C10A.2017.07.12,Achnanthidium,2017,Jul,Southern Interior Delta,C10A,Diatoms,450430,62961105.4
EMP.C10A.2017.07.12,Cyclotella,2017,Jul,Southern Interior Delta,C10A,Diatoms,3153010,1003476963
EMP.C10A.2017.07.12,Nitzschia,2017,Jul,Southern Interior Delta,C10A,Diatoms,1801720,824214831.2
EMP.C10A.2017.07.12,Skeletonema,2017,Jul,Southern Interior Delta,C10A,Diatoms,1351290,268785093.9
EMP.C10A.2017.07.12,Staurosira,2017,Jul,Southern Interior Delta,C10A,Diatoms,900860,178226142.4
EMP.C10A.2017.07.12,Chlorella,2017,Jul,Southern Interior Delta,C10A,Green Algae,450430,2513399.4
EMP.C10A.2017.07.12,Scenedesmus,2017,Jul,Southern Interior Delta,C10A,Green Algae,450430,15656946.8
EMP.C10A.2017.07.12,Sphaerocystis,2017,Jul,Southern Interior Delta,C10A,Green Algae,450430,387513937.6
EMP.D4.2017.07.13,Plagioselmis,2017,Jul,Confluence,D4,Cryptophytes,900860,300121509
EMP.D4.2017.07.13,Eucapsis,2017,Jul,Confluence,D4,Cyanobacteria,336020780,116084819.6
EMP.D4.2017.07.13,Achnanthidium,2017,Jul,Confluence,D4,Diatoms,1801720,108481561.2
EMP.D4.2017.07.13,Aulacoseira,2017,Jul,Confluence,D4,Diatoms,11711180,27628664521
EMP.D4.2017.07.13,Pseudostaurosira,2017,Jul,Confluence,D4,Diatoms,900860,108481561.2
EMP.D4.2017.07.13,Chlorella,2017,Jul,Confluence,D4,Green Algae,13512900,48511311
EMP.D4.2017.07.13,Drepanochloris,2017,Jul,Confluence,D4,Green Algae,7206880,23134084.8
EMP.D22.2017.07.13,Eucapsis,2017,Jul,Confluence,D22,Cyanobacteria,408990440,152380469
EMP.D22.2017.07.13,Aulacoseira,2017,Jul,Confluence,D22,Diatoms,11711180,18852450366
EMP.D22.2017.07.13,Cocconeis,2017,Jul,Confluence,D22,Diatoms,900860,450402974.2
EMP.D22.2017.07.13,Synedra,2017,Jul,Confluence,D22,Diatoms,1801720,433944262
EMP.D22.2017.07.13,Thalassiosira,2017,Jul,Confluence,D22,Diatoms,900860,33971430.6
EMP.D22.2017.07.13,Chlorella,2017,Jul,Confluence,D22,Green Algae,900860,23890807.2
EMP.C3A.2017.07.13,Plagioselmis,2017,Jul,Northern Interior Delta,C3A,Cryptophytes,1501440,310210016
EMP.C3A.2017.07.13,Aphanocapsa,2017,Jul,Northern Interior Delta,C3A,Cyanobacteria,250240,7186892.8
EMP.C3A.2017.07.13,Chroococcus,2017,Jul,Northern Interior Delta,C3A,Cyanobacteria,250240,4194022.4
EMP.C3A.2017.07.13,Eucapsis,2017,Jul,Northern Interior Delta,C3A,Cyanobacteria,105100800,49900358.4
EMP.C3A.2017.07.13,Planktolyngbya,2017,Jul,Northern Interior Delta,C3A,Cyanobacteria,250240,5845606.4
EMP.C3A.2017.07.13,Cyclotella,2017,Jul,Northern Interior Delta,C3A,Diatoms,1501440,1612741747
EMP.C3A.2017.07.13,Nitzschia,2017,Jul,Northern Interior Delta,C3A,Diatoms,250240,5873132.8
EMP.C3A.2017.07.13,Skeletonema,2017,Jul,Northern Interior Delta,C3A,Diatoms,500480,27030924.8
EMP.C3A.2017.07.13,Synedra,2017,Jul,Northern Interior Delta,C3A,Diatoms,500480,60267801.6
EMP.C3A.2017.07.13,Thalassiosira,2017,Jul,Northern Interior Delta,C3A,Diatoms,1251200,26900800
EMP.C3A.2017.07.13,Ochromonas,2017,Jul,Northern Interior Delta,C3A,Golden Algae,250240,23009568
EMP.C3A.2017.07.13,Chlorella,2017,Jul,Northern Interior Delta,C3A,Green Algae,500480,2792678.4
EMP.C3A.2017.07.13,Drepanochloris,2017,Jul,Northern Interior Delta,C3A,Green Algae,500480,5615385.6
EMP.C3A.2017.07.13,Elakatothrix,2017,Jul,Northern Interior Delta,C3A,Green Algae,250240,139373670.4
EMP.C3A.2017.07.13,Monoraphidium,2017,Jul,Northern Interior Delta,C3A,Green Algae,1251200,11936448
EMP.C3A.2017.07.13,Scenedesmus,2017,Jul,Northern Interior Delta,C3A,Green Algae,250240,17396684.8
EMP.NZ068.2017.07.13,Plagioselmis,2017,Jul,Northern Interior Delta,NZ068,Cryptophytes,900860,166605048.4
EMP.NZ068.2017.07.13,Chroococcus,2017,Jul,Northern Interior Delta,NZ068,Cyanobacteria,450430,3234087.4
EMP.NZ068.2017.07.13,Eucapsis,2017,Jul,Northern Interior Delta,NZ068,Cyanobacteria,174316410,70906690.6
EMP.NZ068.2017.07.13,Aulacoseira,2017,Jul,Northern Interior Delta,NZ068,Diatoms,1351290,1901760503
EMP.NZ068.2017.07.13,Cyclotella,2017,Jul,Northern Interior Delta,NZ068,Diatoms,1801720,258060355.6
EMP.NZ068.2017.07.13,Pseudostaurosira,2017,Jul,Northern Interior Delta,NZ068,Diatoms,900860,190576933
EMP.NZ068.2017.07.13,Thalassiosira,2017,Jul,Northern Interior Delta,NZ068,Diatoms,450430,334804619
EMP.NZ068.2017.07.13,Chlorella,2017,Jul,Northern Interior Delta,NZ068,Green Algae,450430,7729378.8
EMP.NZ068.2017.07.13,Drepanochloris,2017,Jul,Northern Interior Delta,NZ068,Green Algae,450430,10661678.1
EMP.NZ068.2017.07.13,Monoraphidium,2017,Jul,Northern Interior Delta,NZ068,Green Algae,450430,11067065.1
EMP.D12.2017.07.14,Eucapsis,2017,Jul,Confluence,D12,Cyanobacteria,671140700,242277288.4
EMP.D12.2017.07.14,Aulacoseira,2017,Jul,Confluence,D12,Diatoms,9008600,18694962021
EMP.D12.2017.07.14,Cocconeis,2017,Jul,Confluence,D12,Diatoms,900860,58636977.4
EMP.D12.2017.07.14,Cyclotella,2017,Jul,Confluence,D12,Diatoms,1801720,164190743.6
EMP.D12.2017.07.14,Nitzschia,2017,Jul,Confluence,D12,Diatoms,900860,91266126.6
EMP.D19.2017.07.14,Plagioselmis,2017,Jul,Central Delta,D19,Cryptophytes,900860,301896203.2
EMP.D19.2017.07.14,Eucapsis,2017,Jul,Central Delta,D19,Cyanobacteria,184676300,78487427.5
EMP.D19.2017.07.14,Aulacoseira,2017,Jul,Central Delta,D19,Diatoms,9909460,10016671349
EMP.D19.2017.07.14,Gomphonema,2017,Jul,Central Delta,D19,Diatoms,450430,37777564.1
EMP.D19.2017.07.14,Nitzschia,2017,Jul,Central Delta,D19,Diatoms,450430,47439287.6
EMP.D28A.2017.07.14,Eucapsis,2017,Jul,Central Delta,D28A,Cyanobacteria,151645440,53856652.8
EMP.D28A.2017.07.14,Aulacoseira,2017,Jul,Central Delta,D28A,Diatoms,750720,851624275.2
EMP.D28A.2017.07.14,Nitzschia,2017,Jul,Central Delta,D28A,Diatoms,375360,35970748.8
EMP.D28A.2017.07.14,Chlorella,2017,Jul,Central Delta,D28A,Green Algae,3753600,13475424
EMP.D28A.2017.07.14,Drepanochloris,2017,Jul,Central Delta,D28A,Green Algae,1876800,4954752
EMP.D16.2017.07.17,Eucapsis,2017,Jul,Central Delta,D16,Cyanobacteria,250439080,98166714.2
EMP.D16.2017.07.17,Aulacoseira,2017,Jul,Central Delta,D16,Diatoms,9008600,22487087148
EMP.D16.2017.07.17,Cyclotella,2017,Jul,Central Delta,D16,Diatoms,900860,143353851.8
EMP.D16.2017.07.17,Stephanodiscus,2017,Jul,Central Delta,D16,Diatoms,450430,488320171.6
EMP.D16.2017.07.17,Synedra,2017,Jul,Central Delta,D16,Diatoms,450430,542421318.9
EMP.D26.2017.07.17,Plagioselmis,2017,Jul,Central Delta,D26,Cryptophytes,375360,42348115.2
EMP.D26.2017.07.17,Eucapsis,2017,Jul,Central Delta,D26,Cyanobacteria,170413440,59854905.6
EMP.D26.2017.07.17,Planktolyngbya,2017,Jul,Central Delta,D26,Cyanobacteria,375360,5904412.8
EMP.D26.2017.07.17,Aulacoseira,2017,Jul,Central Delta,D26,Diatoms,1876800,2360995632
EMP.D26.2017.07.17,Cyclotella,2017,Jul,Central Delta,D26,Diatoms,1501440,103539302.4
EMP.D26.2017.07.17,Chlorella,2017,Jul,Central Delta,D26,Green Algae,6005760,306053529.6
EMP.MD10A.2017.07.17,Plagioselmis,2017,Jul,Southern Interior Delta,MD10A,Cryptophytes,2102030,334496033.9
EMP.MD10A.2017.07.17,Eucapsis,2017,Jul,Southern Interior Delta,MD10A,Cyanobacteria,120116000,41196785.1
EMP.MD10A.2017.07.17,Microcystis,2017,Jul,Southern Interior Delta,MD10A,Cyanobacteria,300290,27611665.5
EMP.MD10A.2017.07.17,Aulacoseira,2017,Jul,Southern Interior Delta,MD10A,Diatoms,600580,335790283.8
EMP.MD10A.2017.07.17,Melosira,2017,Jul,Southern Interior Delta,MD10A,Diatoms,300290,970837570
EMP.MD10A.2017.07.17,Ochromonas,2017,Jul,Southern Interior Delta,MD10A,Golden Algae,300290,85027113.5
EMP.MD10A.2017.07.17,Chlamydomonas,2017,Jul,Southern Interior Delta,MD10A,Green Algae,300290,19804125.5
EMP.MD10A.2017.07.17,Chlorella,2017,Jul,Southern Interior Delta,MD10A,Green Algae,7507250,86258302.5
EMP.MD10A.2017.07.17,Drepanochloris,2017,Jul,Southern Interior Delta,MD10A,Green Algae,1201160,2486401.2
EMP.P8.2017.07.17,Cryptomonas,2017,Jul,Southern Interior Delta,P8,Cryptophytes,1801720,1085320094
EMP.P8.2017.07.17,Plagioselmis,2017,Jul,Southern Interior Delta,P8,Cryptophytes,2702580,677509780.2
EMP.P8.2017.07.17,Rhodomonas,2017,Jul,Southern Interior Delta,P8,Cryptophytes,1801720,970550529.6
EMP.P8.2017.07.17,Eucapsis,2017,Jul,Southern Interior Delta,P8,Cyanobacteria,338723360,116084819.6
EMP.P8.2017.07.17,Microcystis,2017,Jul,Southern Interior Delta,P8,Cyanobacteria,900860,82834077
EMP.P8.2017.07.17,Snowella,2017,Jul,Southern Interior Delta,P8,Cyanobacteria,900860,1369307.2
EMP.P8.2017.07.17,Achnanthidium,2017,Jul,Southern Interior Delta,P8,Diatoms,900860,47646485.4
EMP.P8.2017.07.17,Cyclotella,2017,Jul,Southern Interior Delta,P8,Diatoms,1801720,356452284.8
EMP.P8.2017.07.17,Skeletonema,2017,Jul,Southern Interior Delta,P8,Diatoms,1801720,143362860.4
EMP.P8.2017.07.17,Chrysococcus,2017,Jul,Southern Interior Delta,P8,Golden Algae,1801720,192297575.6
EMP.P8.2017.07.17,Chlamydomonas,2017,Jul,Southern Interior Delta,P8,Green Algae,1801720,183343027.2
EMP.P8.2017.07.17,Chlorella,2017,Jul,Southern Interior Delta,P8,Green Algae,22521500,597270180
EMP.P8.2017.07.17,Drepanochloris,2017,Jul,Southern Interior Delta,P8,Green Algae,5405160,11188681.2
EMP.P8.2017.07.17,Elakatothrix,2017,Jul,Southern Interior Delta,P8,Green Algae,900860,73023711.6
EMP.P8.2017.07.17,Tetraedron,2017,Jul,Southern Interior Delta,P8,Green Algae,900860,309850797
EMP.D8.2017.07.18,Plagioselmis,2017,Jul,Grizzly and Suisun Bay,D8,Cryptophytes,3378210,257926333.5
EMP.D8.2017.07.18,Eucapsis,2017,Jul,Grizzly and Suisun Bay,D8,Cyanobacteria,439167300,150656905.3
EMP.D8.2017.07.18,Cyclotella,2017,Jul,Grizzly and Suisun Bay,D8,Diatoms,4504280,1438081476
EMP.D8.2017.07.18,Chlorella,2017,Jul,Grizzly and Suisun Bay,D8,Green Algae,15764980,181139620.2
EMP.D8.2017.07.18,Drepanochloris,2017,Jul,Grizzly and Suisun Bay,D8,Green Algae,1126070,2330964.9
EMP.EZ6.2017.07.18,Plagioselmis,2017,Jul,Entrapment Zone,EZ6,Cryptophytes,3603440,573415407.2
EMP.EZ6.2017.07.18,Eucapsis,2017,Jul,Entrapment Zone,EZ6,Cyanobacteria,819782600,280563838.4
EMP.EZ6.2017.07.18,Planktolyngbya,2017,Jul,Entrapment Zone,EZ6,Cyanobacteria,1801720,17152374.4
EMP.EZ6.2017.07.18,Aulacoseira,2017,Jul,Entrapment Zone,EZ6,Diatoms,7206880,2882607862
EMP.EZ6.2017.07.18,Nitzschia,2017,Jul,Entrapment Zone,EZ6,Diatoms,1801720,138119855.2
EMP.EZ6.2017.07.18,Chlorella,2017,Jul,Entrapment Zone,EZ6,Green Algae,63060200,724561698
EMP.EZ6.2017.07.18,Drepanochloris,2017,Jul,Entrapment Zone,EZ6,Green Algae,14413760,38052326.4
EMP.D10.2017.07.18,Plagioselmis,2017,Jul,Confluence,D10,Cryptophytes,5405160,609810151.2
EMP.D10.2017.07.18,Eucapsis,2017,Jul,Confluence,D10,Cyanobacteria,859420440,295572166
EMP.D10.2017.07.18,Aulacoseira,2017,Jul,Confluence,D10,Diatoms,1801720,1720264239
EMP.D10.2017.07.18,Skeletonema,2017,Jul,Confluence,D10,Diatoms,7206880,573451441.6
EMP.D10.2017.07.18,Ochromonas,2017,Jul,Confluence,D10,Golden Algae,1801720,539416950.8
EMP.D10.2017.07.18,Chlorella,2017,Jul,Confluence,D10,Green Algae,37836120,1003413902
EMP.D10.2017.07.18,Drepanochloris,2017,Jul,Confluence,D10,Green Algae,7206880,14918241.6
EMP.EZ2.2017.07.18,Plagioselmis,2017,Jul,Entrapment Zone,EZ2,Cryptophytes,23422360,2021583892
EMP.EZ2.2017.07.18,Eucapsis,2017,Jul,Entrapment Zone,EZ2,Cyanobacteria,708075960,241970996
EMP.EZ2.2017.07.18,Aulacoseira,2017,Jul,Entrapment Zone,EZ2,Diatoms,14413760,4431510512
EMP.EZ2.2017.07.18,Cyclotella,2017,Jul,Entrapment Zone,EZ2,Diatoms,5405160,492572230.8
EMP.EZ2.2017.07.18,Nitzschia,2017,Jul,Entrapment Zone,EZ2,Diatoms,1801720,35457849.6
EMP.EZ2.2017.07.18,Kephyrion,2017,Jul,Entrapment Zone,EZ2,Golden Algae,1801720,72321040.8
EMP.EZ2.2017.07.18,Chlamydomonas,2017,Jul,Entrapment Zone,EZ2,Green Algae,1801720,157956792.4
EMP.EZ2.2017.07.18,Chlorella,2017,Jul,Entrapment Zone,EZ2,Green Algae,32430960,1652681722
EMP.EZ2.2017.07.18,Drepanochloris,2017,Jul,Entrapment Zone,EZ2,Green Algae,5405160,11188681.2
EMP.D41A.2017.07.24,Plagioselmis,2017,Jul,San Pablo Bay,D41A,Cryptophytes,14413760,2293661629
EMP.D41A.2017.07.24,Eucapsis,2017,Jul,San Pablo Bay,D41A,Cyanobacteria,1360298600,464645570.8
EMP.D41A.2017.07.24,Cyclotella,2017,Jul,San Pablo Bay,D41A,Diatoms,3603440,442430363.2
EMP.D41A.2017.07.24,Nitzschia,2017,Jul,San Pablo Bay,D41A,Diatoms,1801720,241718755.2
EMP.D41A.2017.07.24,Chrysococcus,2017,Jul,San Pablo Bay,D41A,Golden Algae,1801720,758812395.2
EMP.D41A.2017.07.24,Chlorella,2017,Jul,San Pablo Bay,D41A,Green Algae,32430960,860069059.2
EMP.D41A.2017.07.24,Drepanochloris,2017,Jul,San Pablo Bay,D41A,Green Algae,19818920,52321948.8
EMP.D41.2017.07.24,Plagioselmis,2017,Jul,San Pablo Bay,D41,Cryptophytes,1351290,727912897.2
EMP.D41.2017.07.24,Eucapsis,2017,Jul,San Pablo Bay,D41,Cyanobacteria,289626490,99774749.3
EMP.D41.2017.07.24,Cocconeis,2017,Jul,San Pablo Bay,D41,Diatoms,1351290,414075794.7
EMP.D41.2017.07.24,Cyclotella,2017,Jul,San Pablo Bay,D41,Diatoms,900860,320940383.6
EMP.D41.2017.07.24,Kephyrion,2017,Jul,San Pablo Bay,D41,Golden Algae,450430,11107603.8
EMP.D41.2017.07.24,Ochromonas,2017,Jul,San Pablo Bay,D41,Golden Algae,1801720,165668154
EMP.D41.2017.07.24,Chlorella,2017,Jul,San Pablo Bay,D41,Green Algae,900860,10350881.4
EMP.D41.2017.07.24,Lagerheimia,2017,Jul,San Pablo Bay,D41,Green Algae,450430,13684063.4
EMP.NZ325.2017.07.24,Cryptomonas,2017,Jul,San Pablo Bay,NZ325,Cryptophytes,1126080,419735059.2
EMP.NZ325.2017.07.24,Eucapsis,2017,Jul,San Pablo Bay,NZ325,Cyanobacteria,238165920,124910424
EMP.NZ325.2017.07.24,Aulacoseira,2017,Jul,San Pablo Bay,NZ325,Diatoms,563040,179193110.4
EMP.NZ325.2017.07.24,Chlorella,2017,Jul,San Pablo Bay,NZ325,Green Algae,563040,4076409.6
EMP.NZ325.2017.07.24,Scenedesmus,2017,Jul,San Pablo Bay,NZ325,Green Algae,563040,89602185.6
EMP.NZ002.2017.07.24,Plagioselmis,2017,Jul,San Pablo Bay,NZ002,Cryptophytes,2702580,512544297
EMP.NZ002.2017.07.24,Eucapsis,2017,Jul,San Pablo Bay,NZ002,Cyanobacteria,555830620,192351627.2
